#cliente	day	place	penalty	service
176_SA_2	2	1	34015	90
177_PR_2	2	2	28954	50
178_NU_2	2	5	27503	20
179_PR_2	2	2	28913	100
180_LC_2	2	4	25096	60
181_LC_2	2	4	27619	120
182_LC_2	2	4	30367	60
183_NU_2	2	5	25752	20
184_SA_2	2	1	22377	15
185_SA_2	2	1	27034	35
186_PR_2	2	2	26687	120
187_SA_2	2	1	30513	210
188_VI_2	2	4	30484	100
189_PR_2	2	2	30441	80
190_SA_2	2	1	26855	30
191_PR_3	3	2	29070	60
192_PR_3	3	2	29834	130
193_LC_3	3	4	27165	70
194_PR_3	3	2	30392	20
195_SA_3	3	1	24371	150
196_PR_3	3	2	28848	45
197_SA_3	3	1	28848	120
198_SA_3	3	1	28848	60
199_SA_3	3	1	28848	80
200_SA_3	3	1	29112	60
201_LC_3	3	4	29112	270
202_SA_3	3	1	29964	180
203_SA_3	3	1	29964	45
204_SA_3	3	1	30870	80
205_SA_3	3	1	30870	60
206_PR_3	3	2	28280	35
207_SA_3	3	1	29709	50
208_SA_3	3	1	23327	90
209_SA_3	3	1	23327	45
210_SA_3	3	1	32584	180
211_NU_3	3	5	32500	40
212_SA_3	3	1	29616	40
213_LC_3	3	4	29616	90
214_VI_3	3	4	26327	25
215_PR_3	3	2	25377	45
216_SA_3	3	1	29202	80
217_SA_3	3	1	31448	150
218_SA_3	3	1	27992	120
219_SA_3	3	1	27992	90
220_PR_3	3	2	29388	60
221_PR_3	3	2	28114	35
222_PR_3	3	2	27328	60
223_PR_3	3	2	29432	40
224_PR_3	3	2	29185	50
225_SA_3	3	1	21164	80
226_PR_3	3	2	25647	65
227_LC_3	3	4	27362	120
228_SA_3	3	1	31853	100
229_SA_3	3	1	26036	60
230_PR_3	3	2	29619	30
231_SA_3	3	1	30121	80
232_PR_3	3	2	30121	120
233_SA_3	3	1	32436	40
234_LC_3	3	4	30000	60
235_LC_3	3	4	27944	120
236_VI_3	3	4	25157	90
237_PR_3	3	2	29452	70
238_SA_3	3	1	27175	60
239_SA_3	3	1	26084	180
240_PR_3	3	2	31684	60
241_SA_3	3	1	33196	20
242_LC_3	3	4	29672	40
243_SA_3	3	1	23616	120
244_SA_3	3	1	29667	80
245_SA_3	3	1	29839	160
246_LC_3	3	4	27732	100
247_SA_3	3	1	27515	90
248_SA_3	3	1	24948	60
249_SA_3	3	1	31270	75
250_SA_3	3	1	28585	60
251_PR_3	3	2	28567	60
252_SA_3	3	1	27619	55
253_SA_3	3	1	22727	60
254_PR_3	3	2	32463	60
255_PR_3	3	2	32463	150
256_PR_3	3	2	32125	90
257_SA_3	3	1	33251	5
258_SA_3	3	1	27463	120
259_SA_3	3	1	30208	110
260_SA_3	3	1	25784	120
261_SA_3	3	1	34988	90
262_SA_3	3	1	30948	120
263_SA_3	3	1	22377	60
264_SA_3	3	1	33473	65
265_PR_3	3	2	25218	100
266_SA_3	3	1	33002	80
267_NU_3	3	5	26514	50
268_SA_3	3	1	30913	90
269_SA_3	3	1	29796	40
270_PR_3	3	2	25792	75
271_PR_4	4	2	31004	60
272_LC_4	4	4	27349	130
273_LC_4	4	4	25606	90
274_SA_4	4	1	26430	60
275_SA_4	4	1	30870	90
276_SA_4	4	1	30870	60
277_SA_4	4	1	30870	120
278_PR_4	4	2	30870	150
279_SA_4	4	1	30870	300
280_NU_4	4	5	30870	60
281_PR_4	4	2	23920	70
282_LC_4	4	4	25156	90
283_SA_4	4	1	32010	180
284_SA_4	4	1	32584	240
285_SA_4	4	1	28163	60
286_PR_4	4	2	27951	60
287_PR_4	4	2	29616	90
288_SA_4	4	1	29616	60
289_LC_4	4	4	26435	110
290_SA_4	4	1	31448	60
291_SA_4	4	1	31432	150
292_PR_4	4	2	33868	50
293_PR_4	4	2	33868	165
294_SA_4	4	1	25379	90
295_LC_4	4	4	27472	60
296_SA_4	4	1	23602	90
297_SA_4	4	1	28833	100
298_PR_4	4	2	31876	120
299_LC_4	4	4	31367	60
300_SA_4	4	1	31076	105
301_SA_4	4	1	30145	75
302_SA_4	4	1	33018	90
303_LC_4	4	4	29484	60
304_VI_4	4	4	30121	120
305_PR_4	4	2	30121	25
306_SA_4	4	1	30121	270
307_SA_4	4	1	19067	120
308_PR_4	4	2	29452	30
309_PR_4	4	2	30722	60
310_PR_4	4	2	30722	120
311_PR_4	4	2	27493	60
312_PR_4	4	2	31031	50
313_PR_4	4	2	28523	50
314_SA_4	4	1	25080	20
315_SA_4	4	1	32889	180
316_NU_4	4	5	31060	60
317_LC_4	4	4	30317	45
318_SA_4	4	1	23616	240
319_PR_4	4	2	24960	90
320_SA_4	4	1	25657	120
321_SA_4	4	1	25657	240
322_SA_4	4	1	25657	90
323_SA_4	4	1	29839	120
324_SA_4	4	1	21971	130
325_PR_4	4	2	34387	180
326_SA_4	4	1	27619	1
327_SA_4	4	1	24267	120
328_LC_4	4	4	28979	120
329_LC_4	4	4	28979	90
330_SA_4	4	1	27034	120
331_SA_4	4	1	27034	160
332_PR_4	4	2	27395	120
333_VI_4	4	4	27935	90
334_SA_4	4	1	26147	30
335_SA_4	4	1	24079	30
336_VI_4	4	4	31810	240
337_PR_4	4	2	31442	1
338_SA_4	4	1	27860	60
339_SA_4	4	1	30441	140
340_SA_4	4	1	30441	60
341_SA_5	5	1	26319	70
342_PR_5	5	2	32648	60
343_LC_5	5	4	31688	45
344_LC_5	5	4	29982	120
345_SA_5	5	1	32677	150
346_LC_5	5	4	28848	70
347_SA_5	5	1	29442	20
348_SA_5	5	1	31132	60
349_SA_5	5	1	31132	15
350_SA_5	5	1	30870	180
351_SA_5	5	1	30870	60
352_PR_5	5	2	30870	70
353_SA_5	5	1	31457	5
354_PR_5	5	2	32052	30
355_LC_5	5	4	32819	150
356_SA_5	5	1	30576	150
357_SA_5	5	1	31338	60
358_PR_5	5	2	27951	70
359_LC_5	5	4	27951	10
360_LC_5	5	4	27951	10
361_SA_5	5	1	27951	10
362_PR_5	5	2	28529	240
363_VI_5	5	4	26327	10
364_PR_5	5	2	32497	1
365_SA_5	5	1	31448	120
366_SA_5	5	1	22786	20
367_PR_5	5	2	23683	15
368_PR_5	5	2	24664	5
369_SA_5	5	1	33336	120
370_SA_5	5	1	33336	140
371_PR_5	5	2	24152	30
372_LC_5	5	4	29817	60
373_SA_5	5	1	33386	60
374_PR_5	5	2	29449	105
375_PR_5	5	2	23421	170
376_PR_5	5	2	34885	75
377_PR_5	5	2	30121	30
378_PR_5	5	2	28288	30
379_LC_5	5	4	23287	60
380_LC_5	5	4	23695	234
381_SA_5	5	1	26253	60
382_PR_5	5	2	23395	30
383_SA_5	5	1	25657	240
384_SA_5	5	1	29839	240
385_SA_5	5	1	30015	60
386_SA_5	5	1	30696	90
387_SA_5	5	1	29472	90
388_SA_5	5	1	28399	60
389_SA_5	5	1	22727	90
390_LC_5	5	4	30802	180
391_LC_5	5	4	33685	75
392_PR_5	5	2	27518	35
393_PR_5	5	2	27518	150
394_PR_5	5	2	25655	75
395_SA_5	5	1	27860	90
396_SA_5	5	1	30081	60
397_SA_5	5	1	30081	10
398_NU_5	5	5	30441	150
399_SA_5	5	1	26855	60
400_PR_5	5	2	31730	45
