#cliente	day	place	penalty	service
387_SA_5	5	1	50000	90
80_SA_1	1	1	50000	90
81_SA_1	1	1	13843	60
388_SA_5	5	1	1961	60
389_SA_5	5	1	50000	90
253_SA_3	3	1	50000	60
82_VI_1	1	4	9841	30
390_LC_5	5	3	4119	180
255_PR_3	3	2	50000	150
254_PR_3	3	2	50000	60
256_PR_3	3	2	856	90
257_SA_3	3	1	1413	5
258_SA_3	3	1	2113	120
83_SA_1	1	1	2113	240
327_SA_4	4	1	15884	120
84_LC_1	1	3	50000	15
85_PR_1	1	2	129	70
86_PR_1	1	2	50000	90
259_SA_3	3	1	178	110
260_SA_3	3	1	181	120
261_SA_3	3	1	5894	90
87_SA_1	1	1	1697	60
262_SA_3	3	1	1697	120
88_LC_1	1	3	50000	120
328_LC_4	4	3	50000	120
329_LC_4	4	3	50000	90
182_LC_2	2	3	50000	60
183_NU_2	2	5	438	20
263_SA_3	3	1	50000	60
184_SA_2	2	1	50000	15
185_SA_2	2	1	50000	35
331_SA_4	4	1	50000	160
330_SA_4	4	1	50000	120
264_SA_3	3	1	50000	65
186_PR_2	2	2	165	120
187_SA_2	2	1	50000	210
89_PR_1	1	2	50000	70
90_SA_1	1	1	70	90
391_LC_5	5	3	50000	75
393_PR_5	5	2	50000	150
91_PR_1	1	2	50000	120
392_PR_5	5	2	50000	35
188_VI_2	2	4	72	100
332_PR_4	4	2	1484	120
265_PR_3	3	2	50000	100
92_SA_1	1	1	50000	60
333_VI_4	4	4	50000	90
394_PR_5	5	2	50000	75
93_SA_1	1	1	2321	90
94_NU_1	1	5	50000	160
95_SA_1	1	1	391	140
334_SA_4	4	1	723	30
96_VI_1	1	4	50000	50
98_PR_1	1	2	50000	10
97_PR_1	1	2	50000	20
335_SA_4	4	1	13926	30
266_SA_3	3	1	4673	80
99_SA_1	1	1	75	75
267_NU_3	3	5	7858	50
336_VI_4	4	4	421	240
337_PR_4	4	2	2736	1
395_SA_5	5	1	142	90
338_SA_4	4	1	142	60
396_SA_5	5	1	50000	60
397_SA_5	5	1	50000	10
268_SA_3	3	1	973	90
398_NU_5	5	5	6799	150
340_SA_4	4	1	6799	60
339_SA_4	4	1	6799	140
189_PR_2	2	2	6799	80
399_SA_5	5	1	50000	60
190_SA_2	2	1	50000	30
100_PR_1	1	2	4868	60
269_SA_3	3	1	296667	40
400_PR_5	5	2	50000	45
270_PR_3	3	2	14089	75
