#cliente	day	place	penalty	service
121_LC_2	2	3	767	45
122_SA_2	2	1	743	50
351_SA_5	5	1	770	60
118_SA_2	2	1	739	120
278_PR_4	4	2	614	150
116_SA_2	2	1	749	60
117_SA_2	2	1	494	140
123_SA_2	2	1	621	50
15_SA_1	1	1	58961	240
125_SA_2	2	1	31912	60
281_PR_4	4	2	39783	70
282_LC_4	4	3	23254	90
127_PR_2	2	2	103324	80
206_PR_3	3	2	113520	35
126_PR_2	2	2	125352	180
353_SA_5	5	1	178	5
354_PR_5	5	2	64676	30
16_SA_1	1	1	388	110
207_SA_3	3	1	325	50
128_SA_2	2	1	134	120
17_NU_1	1	5	1019	180
129_NU_2	2	5	715	120
283_SA_4	4	1	2244	180
355_LC_5	5	3	1851	150
130_SA_2	2	1	1292	90
356_SA_5	5	1	292	150
131_PR_2	2	2	60800	215
18_SA_1	1	1	1265	90
208_SA_3	3	1	1262	90
209_SA_3	3	1	935	45
132_SA_2	2	1	1606	20
19_SA_1	1	1	99982	180
210_SA_3	3	1	92310	180
284_SA_4	4	1	69628	240
134_SA_2	2	1	60570	60
133_SA_2	2	1	53087	90
357_SA_5	5	1	55868	60
285_SA_4	4	1	62913	60
135_SA_2	2	1	60997	60
20_SA_1	1	1	66741	60
136_LC_2	2	3	198	30
286_PR_4	4	2	51367	60
360_LC_5	5	3	39664	10
358_PR_5	5	2	49396	70
137_PR_2	2	2	51937	150
359_LC_5	5	3	38116	10
361_SA_5	5	1	62455	10
21_NU_1	1	5	23335	90
211_NU_3	3	5	20476	40
362_PR_5	5	2	37250	240
22_PR_1	1	2	60651	60
213_LC_3	3	3	57993	90
139_PR_2	2	2	61918	60
140_SA_2	2	1	39738	50
288_SA_4	4	1	61316	60
287_PR_4	4	2	36874	90
212_SA_3	3	1	41137	40
138_VI_2	2	4	50731	90
363_VI_5	5	4	2659	10
214_VI_3	3	4	3176	25
215_PR_3	3	2	51135	45
23_SA_1	1	1	55046	90
24_PR_1	1	2	5549	100
289_LC_4	4	3	26217	110
25_PR_1	1	2	5901	90
141_NU_2	2	5	403	150
26_NU_1	1	5	350	420
27_LC_1	1	3	2328	180
216_SA_3	3	1	14683	80
28_SA_1	1	1	258	30
29_SA_1	1	1	57930	60
364_PR_5	5	2	2389	1
217_SA_3	3	1	721	150
365_SA_5	5	1	938	120
290_SA_4	4	1	854	60
291_SA_4	4	1	3050	150
292_PR_4	4	2	1950	50
293_PR_4	4	2	1814	165
294_SA_4	4	1	29299	90
142_LC_2	2	3	5589	50
218_SA_3	3	1	3879	120
219_SA_3	3	1	3137	90
143_SA_2	2	1	3651	180
144_SA_2	2	1	383	90
145_LC_2	2	3	137	60
146_SA_2	2	1	158	165
147_LC_2	2	3	185	30
220_PR_3	3	2	206	60
30_PR_1	1	2	10114	60
295_LC_4	4	3	98	60
366_SA_5	5	1	10341	20
32_SA_1	1	1	26602	90
31_SA_1	1	1	26612	90
367_PR_5	5	2	50826	15
33_LC_1	1	3	3489	150
221_PR_3	3	2	38082	35
296_SA_4	4	1	44893	90
222_PR_3	3	2	49400	60
223_PR_3	3	2	71855	40
224_PR_3	3	2	1763	50
34_LC_1	1	3	51560	80
148_SA_2	2	1	5744	90
368_PR_5	5	2	17919	5
369_SA_5	5	1	42447	120
370_SA_5	5	1	64051	140
225_SA_3	3	1	414	80
35_SA_1	1	1	439	105
297_SA_4	4	1	1134	100
36_LC_1	1	3	48353	60
298_PR_4	4	2	242	120
150_SA_2	2	1	2138	120
149_SA_2	2	1	2002	235
151_SA_2	2	1	84696	120
38_PR_1	1	2	44653	80
371_PR_5	5	2	43827	30
37_PR_1	1	2	46850	60
39_LC_1	1	3	2641	90
226_PR_3	3	2	52027	65
372_LC_5	5	3	57196	60
227_LC_3	3	3	2958	120
40_SA_1	1	1	3418	60
228_SA_3	3	1	43151	100
152_LC_2	2	3	2167	1
41_LC_1	1	3	3472	120
42_PR_1	1	2	3390	60
299_LC_4	4	3	205	60
43_SA_1	1	1	4107	207
300_SA_4	4	1	57217	105
301_SA_4	4	1	584	75
44_PR_1	1	2	1286	25
153_PR_2	2	2	55665	230
302_SA_4	4	1	39980	90
373_SA_5	5	1	1952	60
154_PR_2	2	2	50956	170
374_PR_5	5	2	51914	105
155_SA_2	2	1	44051	240
375_PR_5	5	2	58982	170
229_SA_3	3	1	463	60
156_PR_2	2	2	42886	80
45_VI_1	1	4	10724	75
46_SA_1	1	1	115	90
47_SA_1	1	1	105	90
230_PR_3	3	2	39755	30
303_LC_4	4	3	52228	60
376_PR_5	5	2	35813	75
304_VI_4	4	4	1632	120
231_SA_3	3	1	1688	80
49_SA_1	1	1	1283	60
306_SA_4	4	1	1240	270
305_PR_4	4	2	1777	25
377_PR_5	5	2	1856	30
157_SA_2	2	1	967	150
48_SA_1	1	1	1568	60
232_PR_3	3	2	1913	120
307_SA_4	4	1	49167	120
233_SA_3	3	1	45225	40
378_PR_5	5	2	42586	30
234_LC_3	3	3	2807	60
235_LC_3	3	3	394	120
379_LC_5	5	3	16584	60
50_LC_1	1	3	40198	80
158_PR_2	2	2	2250	85
236_VI_3	3	4	162	90
308_PR_4	4	2	35349	30
237_PR_3	3	2	45526	70
159_SA_2	2	1	3341	55
51_SA_1	1	1	1579	90
160_PR_2	2	2	48812	60
309_PR_4	4	2	51223	60
310_PR_4	4	2	27283	120
161_LC_2	2	3	65468	180
238_SA_3	3	1	6258	60
162_SA_2	2	1	6075	1
239_SA_3	3	1	43472	180
52_PR_1	1	2	3672	30
240_PR_3	3	2	6119	60
53_NU_1	1	5	33465	90
311_PR_4	4	2	62327	60
241_SA_3	3	1	41258	20
55_LC_1	1	3	1243	60
54_LC_1	1	3	798	60
312_PR_4	4	2	194522	50
56_LC_1	1	3	105	150
313_PR_4	4	2	1545	50
163_PR_2	2	2	1594	120
164_NU_2	2	5	2078	90
314_SA_4	4	1	2198	20
380_LC_5	5	3	5520	234
59_SA_1	1	1	3624	60
57_SA_1	1	1	4437	60
58_SA_1	1	1	4918	60
165_SA_2	2	1	42405	120
60_LC_1	1	3	6429	90
167_SA_2	2	1	51578	60
64_SA_1	1	1	72267	10
62_SA_1	1	1	44347	150
61_SA_1	1	1	71672	30
166_SA_2	2	1	44583	40
65_SA_1	1	1	54286	30
63_SA_1	1	1	48630	75
381_SA_5	5	1	34045	60
242_LC_3	3	3	44508	40
315_SA_4	4	1	2387	180
316_NU_4	4	5	9061	60
66_PR_1	1	2	317	75
168_SA_2	2	1	1041	60
67_SA_1	1	1	165	60
317_LC_4	4	3	53919	45
243_SA_3	3	1	1179	120
318_SA_4	4	1	1317	240
68_SA_1	1	1	221	120
69_VI_1	1	4	65085	60
382_PR_5	5	2	2252	30
319_PR_4	4	2	2024	90
71_PR_1	1	2	24738	520
70_SA_1	1	1	24420	180
170_SA_2	2	1	22354	120
244_SA_3	3	1	22659	80
169_LC_2	2	3	12023	135
171_PR_2	2	2	10307	65
172_NU_2	2	5	63179	60
321_SA_4	4	1	55370	240
383_SA_5	5	1	43814	240
73_PR_1	1	2	35139	120
72_SA_1	1	1	61667	195
320_SA_4	4	1	50294	120
322_SA_4	4	1	45373	90
245_SA_3	3	1	233	160
384_SA_5	5	1	310	240
323_SA_4	4	1	358	120
246_LC_3	3	3	4355	100
247_SA_3	3	1	39856	90
74_SA_1	1	1	284	60
75_SA_1	1	1	55439	75
174_SA_2	2	1	31904	360
173_SA_2	2	1	48865	55
175_SA_2	2	1	47744	90
385_SA_5	5	1	54031	60
248_SA_3	3	1	1087	60
176_SA_2	2	1	1023	90
177_PR_2	2	2	147	50
249_SA_3	3	1	70015	75
76_SA_1	1	1	217	100
250_SA_3	3	1	51167	60
77_SA_1	1	1	45033	120
178_NU_2	2	5	203	20
324_SA_4	4	1	48809	130
325_PR_4	4	2	6071	180
386_SA_5	5	1	37515	90
179_PR_2	2	2	45803	100
251_PR_3	3	2	5141	60
180_LC_2	2	3	60071	60
326_SA_4	4	1	1029	1
78_SA_1	1	1	1216	60
79_SA_1	1	1	1249	100
181_LC_2	2	3	1041	120
252_SA_3	3	1	1064	55
387_SA_5	5	1	28062	90
80_SA_1	1	1	34531	90
81_SA_1	1	1	18546	60
388_SA_5	5	1	1898	60
389_SA_5	5	1	54828	90
253_SA_3	3	1	38723	60
82_VI_1	1	4	12250	30
390_LC_5	5	3	3205	180
255_PR_3	3	2	58110	150
254_PR_3	3	2	53062	60
256_PR_3	3	2	1093	90
257_SA_3	3	1	1327	5
258_SA_3	3	1	2525	120
83_SA_1	1	1	1903	240
327_SA_4	4	1	8251	120
84_LC_1	1	3	51486	15
85_PR_1	1	2	151	70
86_PR_1	1	2	67163	90
259_SA_3	3	1	200	110
260_SA_3	3	1	185	120
261_SA_3	3	1	6240	90
87_SA_1	1	1	1909	60
262_SA_3	3	1	1645	120
88_LC_1	1	3	49876	120
328_LC_4	4	3	37963	120
329_LC_4	4	3	49170	90
182_LC_2	2	3	31867	60
183_NU_2	2	5	424	20
263_SA_3	3	1	31544	60
184_SA_2	2	1	69779	15
185_SA_2	2	1	43027	35
331_SA_4	4	1	49339	160
330_SA_4	4	1	43576	120
264_SA_3	3	1	45824	65
186_PR_2	2	2	223	120
187_SA_2	2	1	52943	210
89_PR_1	1	2	25502	70
90_SA_1	1	1	61	90
391_LC_5	5	3	38739	75
393_PR_5	5	2	64796	150
91_PR_1	1	2	40720	120
392_PR_5	5	2	47942	35
188_VI_2	2	4	66	100
332_PR_4	4	2	1652	120
265_PR_3	3	2	54161	100
92_SA_1	1	1	61420	60
333_VI_4	4	4	64849	90
394_PR_5	5	2	60774	75
93_SA_1	1	1	1717	90
94_NU_1	1	5	68772	160
95_SA_1	1	1	314	140
334_SA_4	4	1	615	30
96_VI_1	1	4	28516	50
98_PR_1	1	2	50981	10
97_PR_1	1	2	53314	20
335_SA_4	4	1	17103	30
266_SA_3	3	1	5400	80
99_SA_1	1	1	86	75
267_NU_3	3	5	6753	50
336_VI_4	4	4	318	240
337_PR_4	4	2	2707	1
395_SA_5	5	1	151	90
338_SA_4	4	1	120	60
396_SA_5	5	1	70322	60
397_SA_5	5	1	59357	10
268_SA_3	3	1	886	90
398_NU_5	5	5	7100	150
340_SA_4	4	1	5503	60
339_SA_4	4	1	6368	140
189_PR_2	2	2	6026	80
399_SA_5	5	1	51146	60
190_SA_2	2	1	65305	30
100_PR_1	1	2	2661	60
269_SA_3	3	1	268587	40
400_PR_5	5	2	48735	45
270_PR_3	3	2	12567	75
