#Nombre	DiaAten	ModelId		T.Servicio	Penalty
377_PR_5	-6	37	30	857792
157_SA_2	-3	57	150	857792
48_SA_1	-2	49	60	857792
232_PR_3	-4	42	120	857792
307_SA_4	-5	37	120	857992
233_SA_3	3	43	40	429377
378_PR_5	-6	38	30	858772
234_LC_3	-4	44	60	859242
235_LC_3	-4	45	120	859380
379_LC_5	-6	39	60	859630
50_LC_1	-2	50	80	861022
158_PR_2	-3	58	85	861226
236_VI_3	-4	46	90	861466
308_PR_4	-5	38	30	862160
237_PR_3	3	47	70	431080
159_SA_2	-3	59	55	862716
51_SA_1	-2	51	90	862716
160_PR_2	-3	60	60	862804
309_PR_4	-5	39	60	864122
310_PR_4	-5	40	120	864122
161_LC_2	-3	61	180	865040
238_SA_3	-4	48	60	866262
162_SA_2	-3	62	1	867826
239_SA_3	-4	49	180	869058
52_PR_1	-2	52	30	869076
240_PR_3	-4	50	60	869076
53_NU_1	-2	53	90	871796
311_PR_4	-5	41	60	875942
241_SA_3	-4	51	20	876360
55_LC_1	-2	54	60	878608
54_LC_1	-2	55	60	878608
312_PR_4	-5	42	50	879062
56_LC_1	1	56	150	439900
313_PR_4	-5	43	50	880710
163_PR_2	-3	63	120	880710
164_NU_2	-3	64	90	881802
314_SA_4	-5	44	20	882116
380_LC_5	-6	40	234	885624
59_SA_1	-2	57	60	885972
57_SA_1	-2	58	60	885972
58_SA_1	-2	59	60	885972
165_SA_2	2	65	120	444066
60_LC_1	-2	60	90	889474
167_SA_2	-3	66	60	891518
64_SA_1	-2	61	10	891518
62_SA_1	-2	62	150	891518
61_SA_1	-2	63	30	891518
166_SA_2	-3	67	40	891518
65_SA_1	-2	64	30	891518
63_SA_1	-2	65	75	891518
381_SA_5	-6	41	60	891518
242_LC_3	3	52	40	445913
315_SA_4	-5	45	180	892554
316_NU_4	-5	46	60	894650
66_PR_1	-2	66	75	895138
168_SA_2	-3	68	60	896406
67_SA_1	1	67	60	448359
317_LC_4	-5	47	45	896914
243_SA_3	-4	53	120	897654
318_SA_4	-5	48	240	897654
68_SA_1	1	68	120	449003
69_VI_1	1	69	60	449335
382_PR_5	5	42	30	449450
319_PR_4	-5	49	90	899438
71_PR_1	1	70	520	449842
70_SA_1	1	71	180	449842
170_SA_2	-3	69	120	899684
244_SA_3	-4	54	80	899684
169_LC_2	-3	70	135	899684
171_PR_2	-3	71	65	900082
172_NU_2	-3	72	60	902342
321_SA_4	-5	50	240	902958
383_SA_5	-6	43	240	902958
73_PR_1	1	72	120	451479
72_SA_1	1	73	195	451479
320_SA_4	-5	51	120	902958
322_SA_4	-5	52	90	902958
245_SA_3	-4	55	160	904630
384_SA_5	-6	44	240	904630
323_SA_4	-5	53	120	904630
246_LC_3	-4	56	100	905708
247_SA_3	-4	57	90	906322
74_SA_1	1	74	60	453883
75_SA_1	1	75	75	454378
174_SA_2	-3	73	360	908756
173_SA_2	-3	74	55	908756
175_SA_2	-3	75	90	908756
385_SA_5	-6	45	60	908756
248_SA_3	-4	58	60	909708
176_SA_2	-3	76	90	910604
177_PR_2	-3	77	50	912002
249_SA_3	-4	59	75	912168
76_SA_1	1	76	100	456190
250_SA_3	-4	60	60	913192
77_SA_1	1	77	120	456596
178_NU_2	-3	78	20	913264
324_SA_4	-5	54	130	913746
325_PR_4	-5	55	180	915404
386_SA_5	-6	46	90	915408
179_PR_2	-3	79	100	916946
251_PR_3	-4	61	60	917780
180_LC_2	-3	80	60	919840
326_SA_4	-5	56	1	922126
78_SA_1	1	78	60	461063
79_SA_1	1	79	100	461063
181_LC_2	-3	81	120	922126
252_SA_3	-4	62	55	922126
387_SA_5	-6	47	90	924218
80_SA_1	1	80	90	462443
81_SA_1	1	81	60	462594
388_SA_5	-6	48	60	925844
389_SA_5	-6	49	90	926340
253_SA_3	-4	63	60	926340
82_VI_1	1	82	30	463357
390_LC_5	-6	50	180	928720
255_PR_3	-4	64	150	931032
254_PR_3	-4	65	60	931032
256_PR_3	-4	66	90	931530
257_SA_3	-4	67	5	932798
258_SA_3	-4	68	120	933312
83_SA_1	1	83	240	466656
327_SA_4	-5	57	120	936450
84_LC_1	1	84	15	468654
85_PR_1	1	85	70	471038
86_PR_1	1	86	90	471288
259_SA_3	-4	69	110	944818
260_SA_3	-4	70	120	945650
261_SA_3	-4	71	90	948004
87_SA_1	1	87	60	475905
262_SA_3	-4	72	120	951810
88_LC_1	1	88	120	476092
328_LC_4	-5	58	120	953346
329_LC_4	-5	59	90	953346
182_LC_2	-3	82	60	955958
183_NU_2	-3	83	20	956600
263_SA_3	-4	73	60	958936
184_SA_2	-3	84	15	958936
185_SA_2	-3	85	35	959378
331_SA_4	-5	60	160	959378
330_SA_4	-5	61	120	959378
264_SA_3	-4	74	65	962614
186_PR_2	-3	86	120	962928
187_SA_2	-3	87	210	965328
89_PR_1	1	89	70	484379
90_SA_1	1	90	90	484503
391_LC_5	-6	51	75	970328
393_PR_5	-6	52	150	970474
91_PR_1	1	91	120	485237
392_PR_5	-6	53	35	970474
188_VI_2	2	88	100	486684
332_PR_4	-5	62	120	973372
265_PR_3	-4	75	100	986614
92_SA_1	1	92	60	494079
333_VI_4	-5	63	90	995458
394_PR_5	5	54	75	497766
93_SA_1	1	93	90	498171
94_NU_1	1	94	160	499340
95_SA_1	1	95	140	499388
334_SA_4	-5	64	30	1003404
96_VI_1	1	96	50	502102
98_PR_1	1	97	10	505469
97_PR_1	1	98	20	505469
335_SA_4	-5	65	30	1010962
266_SA_3	3	76	80	505909
99_SA_1	1	99	75	510324
267_NU_3	-4	77	50	1021332
336_VI_4	-5	66	240	1029372
337_PR_4	-5	67	1	1033070
395_SA_5	-6	55	90	1039926
338_SA_4	-5	68	60	1039926
396_SA_5	-6	56	60	1051544
397_SA_5	5	57	10	525772
268_SA_3	-4	78	90	1061566
398_NU_5	-6	58	150	1062832
340_SA_4	-5	69	60	1062832
339_SA_4	-5	70	140	1062832
189_PR_2	-3	89	80	1062832
399_SA_5	-6	59	60	1071952
190_SA_2	-3	90	30	1071952
100_PR_1	1	100	60	537774
269_SA_3	-4	79	40	1086560
400_PR_5	-6	60	45	1096784
270_PR_3	-4	80	75	1107368
