#cliente	day	place	penalty	service
170_SA_2	2	1	449842	120
244_SA_3	3	1	449842	80
169_LC_2	2	3	449842	135
171_PR_2	2	2	450041	65
172_NU_2	2	5	451171	60
321_SA_4	4	1	451479	240
383_SA_5	5	1	451479	240
73_PR_1	1	2	451479	120
72_SA_1	1	1	451479	195
320_SA_4	4	1	451479	120
322_SA_4	4	1	451479	90
245_SA_3	3	1	452315	160
384_SA_5	5	1	452315	240
323_SA_4	4	1	452315	120
246_LC_3	3	3	452854	100
247_SA_3	3	1	453161	90
74_SA_1	1	1	453883	60
75_SA_1	1	1	454378	75
174_SA_2	2	1	454378	360
173_SA_2	2	1	454378	55
175_SA_2	2	1	454378	90
385_SA_5	5	1	454378	60
248_SA_3	3	1	454854	60
176_SA_2	2	1	455302	90
177_PR_2	2	2	456001	50
249_SA_3	3	1	456084	75
76_SA_1	1	1	456190	100
250_SA_3	3	1	456596	60
77_SA_1	1	1	456596	120
178_NU_2	2	5	456632	20
324_SA_4	4	1	456873	130
325_PR_4	4	2	457702	180
386_SA_5	5	1	457704	90
179_PR_2	2	2	458473	100
251_PR_3	3	2	458890	60
180_LC_2	2	3	459920	60
326_SA_4	4	1	461063	1
78_SA_1	1	1	461063	60
79_SA_1	1	1	461063	100
181_LC_2	2	3	461063	120
252_SA_3	3	1	461063	55
387_SA_5	5	1	462109	90
80_SA_1	1	1	462443	90
81_SA_1	1	1	462594	60
388_SA_5	5	1	462922	60
389_SA_5	5	1	463170	90
253_SA_3	3	1	463170	60
82_VI_1	1	4	463357	30
390_LC_5	5	3	464360	180
255_PR_3	3	2	465516	150
254_PR_3	3	2	465516	60
256_PR_3	3	2	465765	90
257_SA_3	3	1	466399	5
258_SA_3	3	1	466656	120
83_SA_1	1	1	466656	240
327_SA_4	4	1	468225	120
84_LC_1	1	3	468654	15
85_PR_1	1	2	471038	70
86_PR_1	1	2	471288	90
259_SA_3	3	1	472409	110
260_SA_3	3	1	472825	120
261_SA_3	3	1	474002	90
87_SA_1	1	1	475905	60
262_SA_3	3	1	475905	120
88_LC_1	1	3	476092	120
328_LC_4	4	3	476673	120
329_LC_4	4	3	476673	90
182_LC_2	2	3	477979	60
183_NU_2	2	5	478300	20
263_SA_3	3	1	479468	60
184_SA_2	2	1	479468	15
185_SA_2	2	1	479689	35
331_SA_4	4	1	479689	160
330_SA_4	4	1	479689	120
264_SA_3	3	1	481307	65
186_PR_2	2	2	481464	120
187_SA_2	2	1	482664	210
89_PR_1	1	2	484379	70
90_SA_1	1	1	484503	90
391_LC_5	5	3	485164	75
393_PR_5	5	2	485237	150
91_PR_1	1	2	485237	120
392_PR_5	5	2	485237	35
188_VI_2	2	4	486684	100
332_PR_4	4	2	486686	120
265_PR_3	3	2	493307	100
92_SA_1	1	1	494079	60
333_VI_4	4	4	497729	90
394_PR_5	5	2	497766	75
93_SA_1	1	1	498171	90
94_NU_1	1	5	499340	160
95_SA_1	1	1	499388	140
334_SA_4	4	1	501702	30
96_VI_1	1	4	502102	50
98_PR_1	1	2	505469	10
97_PR_1	1	2	505469	20
335_SA_4	4	1	505481	30
266_SA_3	3	1	505909	80
99_SA_1	1	1	510324	75
267_NU_3	3	5	510666	50
336_VI_4	4	4	514686	240
337_PR_4	4	2	516535	1
395_SA_5	5	1	519963	90
338_SA_4	4	1	519963	60
396_SA_5	5	1	525772	60
397_SA_5	5	1	525772	10
268_SA_3	3	1	530783	90
398_NU_5	5	5	531416	150
340_SA_4	4	1	531416	60
339_SA_4	4	1	531416	140
189_PR_2	2	2	531416	80
399_SA_5	5	1	535976	60
190_SA_2	2	1	535976	30
100_PR_1	1	2	537774	60
269_SA_3	3	1	543280	40
400_PR_5	5	2	548392	45
270_PR_3	3	2	553684	75
