#cliente	day	place	penalty	service
208_SA_3	3	1	1495	90
209_SA_3	3	1	1222	45
132_SA_2	2	1	1299	20
19_SA_1	1	1	98159	180
210_SA_3	3	1	120360	180
284_SA_4	4	1	63413	240
134_SA_2	2	1	48754	60
133_SA_2	2	1	39027	90
357_SA_5	5	1	43787	60
285_SA_4	4	1	67860	60
135_SA_2	2	1	58157	60
20_SA_1	1	1	42142	60
136_LC_2	2	3	191	30
286_PR_4	4	2	47885	60
360_LC_5	5	3	44595	10
358_PR_5	5	2	36061	70
137_PR_2	2	2	48852	150
359_LC_5	5	3	51140	10
361_SA_5	5	1	56851	10
21_NU_1	1	5	10810	90
211_NU_3	3	5	16204	40
362_PR_5	5	2	56654	240
22_PR_1	1	2	43717	60
213_LC_3	3	3	35428	90
139_PR_2	2	2	49061	60
140_SA_2	2	1	36965	50
288_SA_4	4	1	47792	60
287_PR_4	4	2	43876	90
212_SA_3	3	1	53801	40
138_VI_2	2	4	33647	90
363_VI_5	5	4	2551	10
214_VI_3	3	4	2651	25
215_PR_3	3	2	66519	45
23_SA_1	1	1	39068	90
24_PR_1	1	2	7379	100
289_LC_4	4	3	46095	110
25_PR_1	1	2	6220	90
141_NU_2	2	5	503	150
26_NU_1	1	5	374	420
27_LC_1	1	3	2430	180
216_SA_3	3	1	15019	80
28_SA_1	1	1	533	30
29_SA_1	1	1	46233	60
364_PR_5	5	2	2233	1
217_SA_3	3	1	1134	150
365_SA_5	5	1	1187	120
290_SA_4	4	1	1046	60
291_SA_4	4	1	3302	150
292_PR_4	4	2	2760	50
293_PR_4	4	2	2777	165
294_SA_4	4	1	22246	90
142_LC_2	2	3	5968	50
218_SA_3	3	1	2208	120
219_SA_3	3	1	3677	90
143_SA_2	2	1	3724	180
144_SA_2	2	1	274	90
145_LC_2	2	3	140	60
146_SA_2	2	1	187	165
147_LC_2	2	3	236	30
220_PR_3	3	2	201	60
30_PR_1	1	2	9279	60
295_LC_4	4	3	74	60
366_SA_5	5	1	8645	20
32_SA_1	1	1	28562	90
31_SA_1	1	1	12767	90
367_PR_5	5	2	34160	15
33_LC_1	1	3	4898	150
221_PR_3	3	2	50139	35
296_SA_4	4	1	46150	90
222_PR_3	3	2	55045	60
223_PR_3	3	2	69058	40
224_PR_3	3	2	2015	50
34_LC_1	1	3	52429	80
148_SA_2	2	1	10440	90
368_PR_5	5	2	20137	5
369_SA_5	5	1	66889	120
370_SA_5	5	1	53436	140
225_SA_3	3	1	412	80
35_SA_1	1	1	364	105
297_SA_4	4	1	1730	100
36_LC_1	1	3	51381	60
298_PR_4	4	2	270	120
150_SA_2	2	1	1578	120
149_SA_2	2	1	2107	235
151_SA_2	2	1	80651	120
38_PR_1	1	2	52357	80
371_PR_5	5	2	49430	30
37_PR_1	1	2	37266	60
39_LC_1	1	3	3220	90
226_PR_3	3	2	40885	65
372_LC_5	5	3	48350	60
227_LC_3	3	3	3147	120
40_SA_1	1	1	2533	60
228_SA_3	3	1	48035	100
152_LC_2	2	3	2034	1
41_LC_1	1	3	2658	120
42_PR_1	1	2	3304	60
299_LC_4	4	3	266	60
43_SA_1	1	1	4172	207
300_SA_4	4	1	51945	105
301_SA_4	4	1	459	75
44_PR_1	1	2	771	25
153_PR_2	2	2	44126	230
302_SA_4	4	1	53564	90
373_SA_5	5	1	1710	60
154_PR_2	2	2	58579	170
374_PR_5	5	2	51923	105
155_SA_2	2	1	51225	240
375_PR_5	5	2	55782	170
229_SA_3	3	1	543	60
156_PR_2	2	2	53501	80
45_VI_1	1	4	10278	75
46_SA_1	1	1	71	90
47_SA_1	1	1	81	90
230_PR_3	3	2	24663	30
303_LC_4	4	3	50644	60
376_PR_5	5	2	53382	75
304_VI_4	4	4	1520	120
231_SA_3	3	1	2246	80
49_SA_1	1	1	1202	60
306_SA_4	4	1	1591	270
305_PR_4	4	2	1425	25
377_PR_5	5	2	1310	30
157_SA_2	2	1	1216	150
48_SA_1	1	1	1986	60
232_PR_3	3	2	1081	120
307_SA_4	4	1	62014	120
233_SA_3	3	1	43326	40
378_PR_5	5	2	36657	30
234_LC_3	3	3	2504	60
235_LC_3	3	3	288	120
379_LC_5	5	3	57297	60
50_LC_1	1	3	49881	80
158_PR_2	2	2	3054	85
236_VI_3	3	4	123	90
308_PR_4	4	2	46464	30
237_PR_3	3	2	58434	70
159_SA_2	2	1	2814	55
51_SA_1	1	1	2658	90
160_PR_2	2	2	31862	60
309_PR_4	4	2	57310	60
310_PR_4	4	2	35233	120
161_LC_2	2	3	66219	180
238_SA_3	3	1	7429	60
162_SA_2	2	1	4979	1
239_SA_3	3	1	47267	180
52_PR_1	1	2	4636	30
240_PR_3	3	2	4669	60
53_NU_1	1	5	71779	90
311_PR_4	4	2	41102	60
241_SA_3	3	1	42950	20
55_LC_1	1	3	1188	60
54_LC_1	1	3	1178	60
312_PR_4	4	2	223037	50
56_LC_1	1	3	51	150
313_PR_4	4	2	1012	50
163_PR_2	2	2	974	120
164_NU_2	2	5	1665	90
314_SA_4	4	1	2938	20
380_LC_5	5	3	6479	234
59_SA_1	1	1	7050	60
57_SA_1	1	1	5116	60
58_SA_1	1	1	4246	60
165_SA_2	2	1	54445	120
60_LC_1	1	3	2656	90
167_SA_2	2	1	48373	60
64_SA_1	1	1	68498	10
62_SA_1	1	1	36315	150
61_SA_1	1	1	61471	30
166_SA_2	2	1	60762	40
65_SA_1	1	1	54412	30
63_SA_1	1	1	54127	75
381_SA_5	5	1	45818	60
242_LC_3	3	3	57102	40
315_SA_4	4	1	2540	180
316_NU_4	4	5	9884	60
66_PR_1	1	2	279	75
168_SA_2	2	1	980	60
67_SA_1	1	1	165	60
317_LC_4	4	3	49231	45
243_SA_3	3	1	1253	120
318_SA_4	4	1	1224	240
68_SA_1	1	1	201	120
69_VI_1	1	4	40105	60
382_PR_5	5	2	2666	30
319_PR_4	4	2	2206	90
71_PR_1	1	2	18869	520
70_SA_1	1	1	22382	180
170_SA_2	2	1	16605	120
244_SA_3	3	1	15942	80
169_LC_2	2	3	20865	135
171_PR_2	2	2	9331	65
172_NU_2	2	5	60323	60
321_SA_4	4	1	38528	240
383_SA_5	5	1	57165	240
73_PR_1	1	2	63088	120
72_SA_1	1	1	49186	195
320_SA_4	4	1	51992	120
322_SA_4	4	1	60929	90
245_SA_3	3	1	433	160
384_SA_5	5	1	352	240
323_SA_4	4	1	351	120
246_LC_3	3	3	3234	100
247_SA_3	3	1	40373	90
74_SA_1	1	1	207	60
75_SA_1	1	1	33940	75
174_SA_2	2	1	73406	360
173_SA_2	2	1	51319	55
175_SA_2	2	1	32968	90
385_SA_5	5	1	45913	60
248_SA_3	3	1	1450	60
176_SA_2	2	1	1025	90
177_PR_2	2	2	107	50
249_SA_3	3	1	46271	75
76_SA_1	1	1	229	100
250_SA_3	3	1	45809	60
77_SA_1	1	1	60339	120
178_NU_2	2	5	299	20
324_SA_4	4	1	58170	130
325_PR_4	4	2	3962	180
386_SA_5	5	1	44695	90
179_PR_2	2	2	56280	100
251_PR_3	3	2	6036	60
180_LC_2	2	3	40616	60
326_SA_4	4	1	1092	1
78_SA_1	1	1	1192	60
79_SA_1	1	1	873	100
181_LC_2	2	3	790	120
252_SA_3	3	1	1002	55
387_SA_5	5	1	35802	90
80_SA_1	1	1	50486	90
81_SA_1	1	1	4536	60
388_SA_5	5	1	1781	60
389_SA_5	5	1	47587	90
253_SA_3	3	1	61731	60
82_VI_1	1	4	7455	30
390_LC_5	5	3	5194	180
255_PR_3	3	2	44765	150
254_PR_3	3	2	40927	60
256_PR_3	3	2	887	90
257_SA_3	3	1	1416	5
258_SA_3	3	1	2542	120
83_SA_1	1	1	1868	240
327_SA_4	4	1	19034	120
84_LC_1	1	3	42101	15
85_PR_1	1	2	118	70
86_PR_1	1	2	50471	90
259_SA_3	3	1	180	110
260_SA_3	3	1	184	120
261_SA_3	3	1	4624	90
87_SA_1	1	1	1814	60
262_SA_3	3	1	1768	120
88_LC_1	1	3	66468	120
328_LC_4	4	3	75224	120
329_LC_4	4	3	53427	90
182_LC_2	2	3	61169	60
183_NU_2	2	5	336	20
263_SA_3	3	1	59512	60
184_SA_2	2	1	41323	15
185_SA_2	2	1	60240	35
331_SA_4	4	1	59056	160
330_SA_4	4	1	51846	120
264_SA_3	3	1	42208	65
186_PR_2	2	2	174	120
187_SA_2	2	1	57408	210
89_PR_1	1	2	34592	70
90_SA_1	1	1	60	90
391_LC_5	5	3	47403	75
393_PR_5	5	2	59062	150
91_PR_1	1	2	53430	120
392_PR_5	5	2	45473	35
188_VI_2	2	4	44	100
332_PR_4	4	2	1901	120
265_PR_3	3	2	50302	100
92_SA_1	1	1	55939	60
333_VI_4	4	4	54892	90
394_PR_5	5	2	60668	75
93_SA_1	1	1	2563	90
94_NU_1	1	5	45698	160
95_SA_1	1	1	308	140
334_SA_4	4	1	661	30
96_VI_1	1	4	46954	50
98_PR_1	1	2	50574	10
97_PR_1	1	2	47971	20
335_SA_4	4	1	15277	30
266_SA_3	3	1	5411	80
99_SA_1	1	1	91	75
267_NU_3	3	5	5611	50
336_VI_4	4	4	496	240
337_PR_4	4	2	3296	1
395_SA_5	5	1	131	90
338_SA_4	4	1	137	60
396_SA_5	5	1	26869	60
397_SA_5	5	1	65203	10
268_SA_3	3	1	1188	90
398_NU_5	5	5	7905	150
340_SA_4	4	1	9327	60
339_SA_4	4	1	6579	140
189_PR_2	2	2	5997	80
399_SA_5	5	1	41660	60
190_SA_2	2	1	53614	30
100_PR_1	1	2	3702	60
269_SA_3	3	1	259276	40
400_PR_5	5	2	50380	45
270_PR_3	3	2	12898	75
