#Nombre	DiaAten	ModelId		T.Servicio	Penalty
44_PR_1	-2	44	25	800000
153_PR_2	-3	53	230	800712
302_SA_4	-5	32	90	803198
373_SA_5	-6	33	60	804512
154_PR_2	-3	54	170	805072
374_PR_5	-6	34	105	805072
155_SA_2	-3	55	240	808404
375_PR_5	-6	35	170	808644
229_SA_3	-4	39	60	810726
156_PR_2	-3	56	80	813364
45_VI_1	1	45	75	407788
46_SA_1	-2	46	90	818612
47_SA_1	-2	47	90	818612
230_PR_3	3	40	30	413210
303_LC_4	-5	33	60	826932
376_PR_5	-6	36	75	827334
304_VI_4	-5	34	120	829004
231_SA_3	-4	41	80	829004
49_SA_1	-2	48	60	829004
306_SA_4	-5	35	270	829004
305_PR_4	-5	36	25	829004
377_PR_5	-6	37	30	829004
157_SA_2	-3	57	150	829004
48_SA_1	-2	49	60	829004
232_PR_3	-4	42	120	829004
307_SA_4	-5	37	120	830794
233_SA_3	-4	43	40	831220
378_PR_5	-6	38	30	835908
234_LC_3	-4	44	60	837242
235_LC_3	-4	45	120	844038
379_LC_5	-6	39	60	847202
50_LC_1	-2	50	80	848584
158_PR_2	-3	58	85	848968
236_VI_3	-4	46	90	850150
308_PR_4	-5	38	30	853948
237_PR_3	-4	47	70	853948
159_SA_2	-3	59	55	859308
51_SA_1	-2	51	90	859308
160_PR_2	-3	60	60	860256
309_PR_4	-5	39	60	860974
310_PR_4	-5	40	120	860974
161_LC_2	-3	61	180	866646
238_SA_3	-4	48	60	868734
162_SA_2	-3	62	1	873558
239_SA_3	-4	49	180	880688
52_PR_1	-2	52	30	880768
240_PR_3	-4	50	60	880768
53_NU_1	-2	53	90	881940
311_PR_4	-5	41	60	890262
241_SA_3	-4	51	20	893384
55_LC_1	-2	54	60	893930
54_LC_1	-2	55	60	893930
312_PR_4	-5	42	50	901668
56_LC_1	-2	56	150	902828
313_PR_4	-5	43	50	905506
163_PR_2	-3	63	120	905506
164_NU_2	-3	64	90	906006
314_SA_4	-5	44	20	906296
380_LC_5	-6	40	234	910430
59_SA_1	-2	57	60	911462
57_SA_1	-2	58	60	911462
58_SA_1	-2	59	60	911462
165_SA_2	-3	65	120	914866
60_LC_1	-2	60	90	918916
167_SA_2	-3	66	60	922422
64_SA_1	-2	61	10	922422
62_SA_1	-2	62	150	922422
61_SA_1	-2	63	30	922422
166_SA_2	-3	67	40	922422
65_SA_1	1	64	30	461211
63_SA_1	-2	65	75	922422
381_SA_5	-6	41	60	922422
242_LC_3	-4	52	40	922642
315_SA_4	-5	45	180	927548
316_NU_4	-5	46	60	931186
66_PR_1	-2	66	75	937710
168_SA_2	-3	68	60	942388
67_SA_1	-2	67	60	942648
317_LC_4	-5	47	45	953814
243_SA_3	-4	53	120	958384
318_SA_4	-5	48	240	958384
68_SA_1	-2	68	120	967366
69_VI_1	-2	69	60	969544
382_PR_5	-6	42	30	969612
319_PR_4	-5	49	90	970590
71_PR_1	-2	70	520	973034
70_SA_1	1	71	180	486517
170_SA_2	-3	69	120	973034
244_SA_3	-4	54	80	973034
169_LC_2	-3	70	135	973034
171_PR_2	-3	71	65	974024
172_NU_2	-3	72	60	976156
321_SA_4	-5	50	240	988408
383_SA_5	-6	43	240	988408
73_PR_1	1	72	120	494204
72_SA_1	1	73	195	494204
320_SA_4	-5	51	120	988408
322_SA_4	-5	52	90	988408
245_SA_3	-4	55	160	993388
384_SA_5	-6	44	240	993388
323_SA_4	-5	53	120	993388
246_LC_3	-4	56	100	996898
247_SA_3	-4	57	90	997838
74_SA_1	1	74	60	500602
75_SA_1	1	75	75	505268
174_SA_2	-3	73	360	1010536
173_SA_2	-3	74	55	1010536
175_SA_2	-3	75	90	1010536
385_SA_5	-6	45	60	1010536
248_SA_3	-4	58	60	1010972
176_SA_2	-3	76	90	1015962
177_PR_2	-3	77	50	1019122
249_SA_3	-4	59	75	1025362
76_SA_1	1	76	100	526819
250_SA_3	-4	60	60	1056896
77_SA_1	1	77	120	528448
178_NU_2	-3	78	20	1059580
324_SA_4	-5	54	130	1063446
325_PR_4	-5	55	180	1066096
386_SA_5	-6	46	90	1067782
179_PR_2	2	79	100	536111
251_PR_3	-4	61	60	1075214
180_LC_2	-3	80	60	1077716
326_SA_4	-5	56	1	1080730
78_SA_1	1	78	60	540365
79_SA_1	1	79	100	540365
181_LC_2	-3	81	120	1080730
252_SA_3	-4	62	55	1080730
387_SA_5	-6	47	90	1084470
80_SA_1	1	80	90	542290
81_SA_1	1	81	60	543597
388_SA_5	-6	48	60	1087402
389_SA_5	-6	49	90	1087462
253_SA_3	-4	63	60	1087462
82_VI_1	1	82	30	544044
390_LC_5	-6	50	180	1088794
255_PR_3	-4	64	150	1091684
254_PR_3	-4	65	60	1091684
256_PR_3	3	66	90	547510
257_SA_3	-4	67	5	1097252
258_SA_3	-4	68	120	1100178
83_SA_1	1	83	240	550089
327_SA_4	-5	57	120	1101242
84_LC_1	1	84	15	555646
85_PR_1	1	85	70	556222
86_PR_1	1	86	90	557512
259_SA_3	-4	69	110	1119880
260_SA_3	-4	70	120	1120364
261_SA_3	-4	71	90	1122294
87_SA_1	1	87	60	561837
262_SA_3	-4	72	120	1123674
88_LC_1	1	88	120	566264
328_LC_4	-5	58	120	1143566
329_LC_4	-5	59	90	1143566
182_LC_2	-3	82	60	1160264
183_NU_2	2	83	20	581886
263_SA_3	-4	73	60	1186946
184_SA_2	-3	84	15	1186946
185_SA_2	-3	85	35	1204180
331_SA_4	-5	60	160	1204180
330_SA_4	-5	61	120	1204180
264_SA_3	-4	74	65	1211282
186_PR_2	-3	86	120	1211536
187_SA_2	-3	87	210	1212530
89_PR_1	1	89	70	609754
90_SA_1	1	90	90	620605
391_LC_5	-6	51	75	1242700
393_PR_5	-6	52	150	1243228
91_PR_1	1	91	120	621614
392_PR_5	-6	53	35	1243228
188_VI_2	-3	88	100	1253408
332_PR_4	-5	62	120	1253646
265_PR_3	-4	75	100	1259636
92_SA_1	1	92	60	630410
333_VI_4	-5	63	90	1265674
394_PR_5	-6	54	75	1275794
93_SA_1	1	93	90	649410
94_NU_1	1	94	160	649836
95_SA_1	1	95	140	656186
334_SA_4	-5	64	30	1348768
96_VI_1	1	96	50	680680
98_PR_1	1	97	10	685073
97_PR_1	1	98	20	685073
335_SA_4	-5	65	30	1417678
266_SA_3	-4	76	80	1435392
99_SA_1	1	99	75	720666
267_NU_3	-4	77	50	1444694
336_VI_4	-5	66	240	1461392
337_PR_4	-5	67	1	1472082
395_SA_5	-6	55	90	1534418
338_SA_4	-5	68	60	1534418
396_SA_5	-6	56	60	1535980
397_SA_5	-6	57	10	1535980
268_SA_3	-4	78	90	1588914
398_NU_5	-6	58	150	1606978
340_SA_4	-5	69	60	1606978
339_SA_4	-5	70	140	1606978
189_PR_2	-3	89	80	1606978
399_SA_5	-6	59	60	1622676
190_SA_2	-3	90	30	1622676
100_PR_1	1	100	60	830858
269_SA_3	-4	79	40	1767194
400_PR_5	-6	60	45	1772846
270_PR_3	3	80	75	942712
