#cliente	day	place	penalty	service
376_PR_5	5	2	51124	75
304_VI_4	4	4	2191	120
231_SA_3	3	1	10053	80
49_SA_1	1	1	25784	60
306_SA_4	4	1	3313	270
305_PR_4	4	2	1438	25
377_PR_5	5	2	7554	30
157_SA_2	2	1	10091	150
48_SA_1	1	1	1509	60
232_PR_3	3	2	3510	120
307_SA_4	4	1	44218	120
233_SA_3	3	1	51280	40
378_PR_5	5	2	45595	30
234_LC_3	3	3	19435	60
235_LC_3	3	3	83	120
379_LC_5	5	3	41929	60
50_LC_1	1	3	49657	80
158_PR_2	2	2	9701	85
236_VI_3	3	4	15114	90
308_PR_4	4	2	38722	30
237_PR_3	3	2	46322	70
159_SA_2	2	1	9758	55
51_SA_1	1	1	7294	90
160_PR_2	2	2	42230	60
309_PR_4	4	2	48069	60
310_PR_4	4	2	44187	120
161_LC_2	2	3	39792	180
238_SA_3	3	1	9498	60
162_SA_2	2	1	6723	1
239_SA_3	3	1	47375	180
52_PR_1	1	2	3555	30
240_PR_3	3	2	9384	60
53_NU_1	1	5	53789	90
311_PR_4	4	2	43530	60
241_SA_3	3	1	50527	20
55_LC_1	1	3	4038	60
54_LC_1	1	3	1636	60
312_PR_4	4	2	201406	50
56_LC_1	1	3	12210	150
313_PR_4	4	2	14842	50
163_PR_2	2	2	1735	120
164_NU_2	2	5	10124	90
314_SA_4	4	1	5101	20
380_LC_5	5	3	322	234
59_SA_1	1	1	5179	60
57_SA_1	1	1	14239	60
58_SA_1	1	1	3604	60
165_SA_2	2	1	59718	120
60_LC_1	1	3	19905	90
167_SA_2	2	1	59899	60
64_SA_1	1	1	47197	10
62_SA_1	1	1	55021	150
61_SA_1	1	1	45224	30
166_SA_2	2	1	57745	40
65_SA_1	1	1	49029	30
63_SA_1	1	1	45409	75
381_SA_5	5	1	39524	60
242_LC_3	3	3	40389	40
315_SA_4	4	1	719	180
316_NU_4	4	5	18872	60
66_PR_1	1	2	2323	75
168_SA_2	2	1	5626	60
67_SA_1	1	1	77	60
317_LC_4	4	3	51551	45
243_SA_3	3	1	4903	120
318_SA_4	4	1	485	240
68_SA_1	1	1	3764	120
69_VI_1	1	4	52416	60
382_PR_5	5	2	3981	30
319_PR_4	4	2	2018	90
71_PR_1	1	2	21317	520
70_SA_1	1	1	29682	180
170_SA_2	2	1	19818	120
244_SA_3	3	1	13968	80
169_LC_2	2	3	3086	135
171_PR_2	2	2	14345	65
172_NU_2	2	5	58081	60
321_SA_4	4	1	45784	240
383_SA_5	5	1	53466	240
73_PR_1	1	2	42724	120
72_SA_1	1	1	43549	195
320_SA_4	4	1	45745	120
322_SA_4	4	1	57765	90
245_SA_3	3	1	6919	160
384_SA_5	5	1	5393	240
323_SA_4	4	1	3121	120
246_LC_3	3	3	2974	100
247_SA_3	3	1	59530	90
74_SA_1	1	1	8066	60
75_SA_1	1	1	43379	75
174_SA_2	2	1	41665	360
173_SA_2	2	1	43276	55
175_SA_2	2	1	30871	90
385_SA_5	5	1	58333	60
248_SA_3	3	1	240	60
176_SA_2	2	1	5096	90
177_PR_2	2	2	5135	50
249_SA_3	3	1	44620	75
76_SA_1	1	1	2396	100
250_SA_3	3	1	41524	60
77_SA_1	1	1	51438	120
178_NU_2	2	5	438	20
324_SA_4	4	1	49562	130
325_PR_4	4	2	1950	180
386_SA_5	5	1	49123	90
179_PR_2	2	2	43458	100
251_PR_3	3	2	11033	60
180_LC_2	2	3	48951	60
326_SA_4	4	1	4311	1
78_SA_1	1	1	12004	60
79_SA_1	1	1	455	100
181_LC_2	2	3	2988	120
252_SA_3	3	1	12327	55
387_SA_5	5	1	52487	90
80_SA_1	1	1	52829	90
81_SA_1	1	1	19542	60
388_SA_5	5	1	1547	60
389_SA_5	5	1	53357	90
253_SA_3	3	1	45956	60
82_VI_1	1	4	364	30
390_LC_5	5	3	2915	180
255_PR_3	3	2	56134	150
254_PR_3	3	2	47666	60
256_PR_3	3	2	4538	90
257_SA_3	3	1	12190	5
258_SA_3	3	1	14456	120
83_SA_1	1	1	12547	240
327_SA_4	4	1	25033	120
84_LC_1	1	3	64954	15
85_PR_1	1	2	9097	70
86_PR_1	1	2	47533	90
259_SA_3	3	1	7407	110
260_SA_3	3	1	4682	120
261_SA_3	3	1	6028	90
87_SA_1	1	1	3134	60
262_SA_3	3	1	771	120
88_LC_1	1	3	64972	120
328_LC_4	4	3	46746	120
329_LC_4	4	3	36672	90
182_LC_2	2	3	46479	60
183_NU_2	2	5	2517	20
263_SA_3	3	1	55238	60
184_SA_2	2	1	36124	15
185_SA_2	2	1	59708	35
331_SA_4	4	1	56861	160
330_SA_4	4	1	52637	120
264_SA_3	3	1	50131	65
186_PR_2	2	2	1945	120
187_SA_2	2	1	34009	210
89_PR_1	1	2	42709	70
90_SA_1	1	1	7586	90
391_LC_5	5	3	45803	75
393_PR_5	5	2	50691	150
91_PR_1	1	2	57024	120
392_PR_5	5	2	46712	35
188_VI_2	2	4	1192	100
332_PR_4	4	2	13907	120
265_PR_3	3	2	37951	100
92_SA_1	1	1	43962	60
333_VI_4	4	4	35449	90
394_PR_5	5	2	52288	75
93_SA_1	1	1	14195	90
94_NU_1	1	5	44450	160
95_SA_1	1	1	480	140
334_SA_4	4	1	5095	30
96_VI_1	1	4	48560	50
98_PR_1	1	2	60980	10
97_PR_1	1	2	46109	20
335_SA_4	4	1	14206	30
266_SA_3	3	1	12424	80
99_SA_1	1	1	1123	75
267_NU_3	3	5	15683	50
336_VI_4	4	4	555	240
337_PR_4	4	2	4906	1
395_SA_5	5	1	2115	90
338_SA_4	4	1	511	60
396_SA_5	5	1	61701	60
397_SA_5	5	1	43202	10
268_SA_3	3	1	14281	90
398_NU_5	5	5	19304	150
340_SA_4	4	1	4570	60
339_SA_4	4	1	20959	140
189_PR_2	2	2	15108	80
399_SA_5	5	1	52057	60
190_SA_2	2	1	60105	30
100_PR_1	1	2	2190	60
269_SA_3	3	1	286977	40
400_PR_5	5	2	52995	45
270_PR_3	3	2	25472	75
