#cliente	day	place	penalty	service
184_SA_2	2	1	510578	15
185_SA_2	2	1	510995	35
331_SA_4	4	1	510995	160
330_SA_4	4	1	510995	120
264_SA_3	3	1	512224	65
186_PR_2	2	2	512885	120
187_SA_2	2	1	515904	210
89_PR_1	1	2	519928	70
90_SA_1	1	1	524798	90
391_LC_5	5	3	525278	75
393_PR_5	5	2	526067	150
91_PR_1	1	2	526067	120
392_PR_5	5	2	526067	35
188_VI_2	2	4	526087	100
332_PR_4	4	2	528201	120
265_PR_3	3	2	529267	100
92_SA_1	1	1	534905	60
333_VI_4	4	4	535446	90
394_PR_5	5	2	538028	75
93_SA_1	1	1	538539	90
94_NU_1	1	5	539900	160
95_SA_1	1	1	541130	140
334_SA_4	4	1	546488	30
96_VI_1	1	4	547720	50
98_PR_1	1	2	549319	10
97_PR_1	1	2	549319	20
335_SA_4	4	1	552774	30
266_SA_3	3	1	557351	80
99_SA_1	1	1	558231	75
267_NU_3	3	5	561921	50
336_VI_4	4	4	562685	240
337_PR_4	4	2	563176	1
395_SA_5	5	1	572464	90
338_SA_4	4	1	572464	60
396_SA_5	5	1	573166	60
397_SA_5	5	1	573166	10
268_SA_3	3	1	579710	90
398_NU_5	5	5	596831	150
340_SA_4	4	1	596831	60
339_SA_4	4	1	596831	140
189_PR_2	2	2	596831	80
399_SA_5	5	1	607606	60
190_SA_2	2	1	607606	30
100_PR_1	1	2	613642	60
269_SA_3	3	1	622540	40
400_PR_5	5	2	641753	45
270_PR_3	3	2	763848	75
