#cliente	day	place	penalty	service
293_PR_4	4	2	2006	165
294_SA_4	4	1	32132	90
142_LC_2	2	3	4805	50
218_SA_3	3	1	3376	120
219_SA_3	3	1	3638	90
143_SA_2	2	1	3247	180
144_SA_2	2	1	362	90
145_LC_2	2	3	202	60
146_SA_2	2	1	168	165
147_LC_2	2	3	178	30
220_PR_3	3	2	204	60
30_PR_1	1	2	10995	60
295_LC_4	4	3	95	60
366_SA_5	5	1	8886	20
32_SA_1	1	1	21473	90
31_SA_1	1	1	14242	90
367_PR_5	5	2	46461	15
33_LC_1	1	3	4802	150
221_PR_3	3	2	42509	35
296_SA_4	4	1	37450	90
222_PR_3	3	2	59324	60
223_PR_3	3	2	25326	40
224_PR_3	3	2	3222	50
34_LC_1	1	3	59147	80
148_SA_2	2	1	8319	90
368_PR_5	5	2	12685	5
369_SA_5	5	1	53453	120
370_SA_5	5	1	36814	140
225_SA_3	3	1	383	80
35_SA_1	1	1	241	105
297_SA_4	4	1	1260	100
36_LC_1	1	3	79032	60
298_PR_4	4	2	278	120
150_SA_2	2	1	1694	120
149_SA_2	2	1	1507	235
151_SA_2	2	1	80242	120
38_PR_1	1	2	37154	80
371_PR_5	5	2	59947	30
37_PR_1	1	2	55357	60
39_LC_1	1	3	4146	90
226_PR_3	3	2	61786	65
372_LC_5	5	3	43092	60
227_LC_3	3	3	3272	120
40_SA_1	1	1	2489	60
228_SA_3	3	1	41921	100
152_LC_2	2	3	1844	1
41_LC_1	1	3	2983	120
42_PR_1	1	2	3254	60
299_LC_4	4	3	301	60
43_SA_1	1	1	5750	207
300_SA_4	4	1	43910	105
301_SA_4	4	1	459	75
44_PR_1	1	2	1236	25
153_PR_2	2	2	45277	230
302_SA_4	4	1	60515	90
373_SA_5	5	1	2457	60
154_PR_2	2	2	47066	170
374_PR_5	5	2	49224	105
155_SA_2	2	1	60765	240
375_PR_5	5	2	45045	170
229_SA_3	3	1	551	60
156_PR_2	2	2	47832	80
45_VI_1	1	4	11984	75
46_SA_1	1	1	62	90
47_SA_1	1	1	82	90
230_PR_3	3	2	23410	30
303_LC_4	4	3	60652	60
376_PR_5	5	2	61426	75
304_VI_4	4	4	1065	120
231_SA_3	3	1	1584	80
49_SA_1	1	1	2040	60
306_SA_4	4	1	1163	270
305_PR_4	4	2	1111	25
377_PR_5	5	2	1186	30
157_SA_2	2	1	1522	150
48_SA_1	1	1	1593	60
232_PR_3	3	2	1449	120
307_SA_4	4	1	39628	120
233_SA_3	3	1	51838	40
378_PR_5	5	2	42524	30
234_LC_3	3	3	2504	60
235_LC_3	3	3	314	120
379_LC_5	5	3	64845	60
50_LC_1	1	3	49520	80
158_PR_2	2	2	1963	85
236_VI_3	3	4	126	90
308_PR_4	4	2	62369	30
237_PR_3	3	2	45659	70
159_SA_2	2	1	2278	55
51_SA_1	1	1	2770	90
160_PR_2	2	2	37440	60
309_PR_4	4	2	59870	60
310_PR_4	4	2	63003	120
161_LC_2	2	3	59329	180
238_SA_3	3	1	6137	60
162_SA_2	2	1	5121	1
239_SA_3	3	1	46820	180
52_PR_1	1	2	4601	30
240_PR_3	3	2	3905	60
53_NU_1	1	5	43523	90
311_PR_4	4	2	51305	60
241_SA_3	3	1	43853	20
55_LC_1	1	3	1488	60
54_LC_1	1	3	1147	60
312_PR_4	4	2	201016	50
56_LC_1	1	3	73	150
313_PR_4	4	2	1389	50
163_PR_2	2	2	1573	120
164_NU_2	2	5	1729	90
314_SA_4	4	1	1676	20
380_LC_5	5	3	4983	234
59_SA_1	1	1	4737	60
57_SA_1	1	1	4734	60
58_SA_1	1	1	5356	60
165_SA_2	2	1	49534	120
60_LC_1	1	3	5573	90
167_SA_2	2	1	44993	60
64_SA_1	1	1	44355	10
62_SA_1	1	1	66582	150
61_SA_1	1	1	63652	30
166_SA_2	2	1	53842	40
65_SA_1	1	1	46209	30
63_SA_1	1	1	25201	75
381_SA_5	5	1	44820	60
242_LC_3	3	3	71556	40
315_SA_4	4	1	2252	180
316_NU_4	4	5	8133	60
66_PR_1	1	2	364	75
168_SA_2	2	1	869	60
67_SA_1	1	1	144	60
317_LC_4	4	3	49978	45
243_SA_3	3	1	1376	120
318_SA_4	4	1	1302	240
68_SA_1	1	1	139	120
69_VI_1	1	4	64823	60
382_PR_5	5	2	3193	30
319_PR_4	4	2	2342	90
71_PR_1	1	2	17158	520
70_SA_1	1	1	24521	180
170_SA_2	2	1	11561	120
244_SA_3	3	1	17804	80
169_LC_2	2	3	14803	135
171_PR_2	2	2	7752	65
172_NU_2	2	5	45452	60
321_SA_4	4	1	44388	240
383_SA_5	5	1	47001	240
73_PR_1	1	2	56513	120
72_SA_1	1	1	62216	195
320_SA_4	4	1	34094	120
322_SA_4	4	1	51102	90
245_SA_3	3	1	311	160
384_SA_5	5	1	239	240
323_SA_4	4	1	492	120
246_LC_3	3	3	3602	100
247_SA_3	3	1	41832	90
74_SA_1	1	1	203	60
75_SA_1	1	1	59223	75
174_SA_2	2	1	59941	360
173_SA_2	2	1	48061	55
175_SA_2	2	1	46913	90
385_SA_5	5	1	41648	60
248_SA_3	3	1	1690	60
176_SA_2	2	1	986	90
177_PR_2	2	2	136	50
249_SA_3	3	1	48054	75
76_SA_1	1	1	177	100
250_SA_3	3	1	50867	60
77_SA_1	1	1	34297	120
178_NU_2	2	5	252	20
324_SA_4	4	1	46774	130
325_PR_4	4	2	5420	180
386_SA_5	5	1	60008	90
179_PR_2	2	2	37791	100
251_PR_3	3	2	5958	60
180_LC_2	2	3	46093	60
326_SA_4	4	1	1187	1
78_SA_1	1	1	749	60
79_SA_1	1	1	968	100
181_LC_2	2	3	909	120
252_SA_3	3	1	1048	55
387_SA_5	5	1	66023	90
80_SA_1	1	1	56774	90
81_SA_1	1	1	8611	60
388_SA_5	5	1	2043	60
389_SA_5	5	1	61463	90
253_SA_3	3	1	51195	60
82_VI_1	1	4	14560	30
390_LC_5	5	3	5079	180
255_PR_3	3	2	49960	150
254_PR_3	3	2	39633	60
256_PR_3	3	2	1084	90
257_SA_3	3	1	1714	5
258_SA_3	3	1	2074	120
83_SA_1	1	1	2265	240
327_SA_4	4	1	18585	120
84_LC_1	1	3	51123	15
85_PR_1	1	2	101	70
86_PR_1	1	2	62879	90
259_SA_3	3	1	175	110
260_SA_3	3	1	129	120
261_SA_3	3	1	5403	90
87_SA_1	1	1	1540	60
262_SA_3	3	1	1276	120
88_LC_1	1	3	34402	120
328_LC_4	4	3	71924	120
329_LC_4	4	3	62389	90
182_LC_2	2	3	41375	60
183_NU_2	2	5	522	20
263_SA_3	3	1	54257	60
184_SA_2	2	1	48811	15
185_SA_2	2	1	39594	35
331_SA_4	4	1	30597	160
330_SA_4	4	1	55368	120
264_SA_3	3	1	51086	65
186_PR_2	2	2	198	120
187_SA_2	2	1	63370	210
89_PR_1	1	2	63858	70
90_SA_1	1	1	70	90
391_LC_5	5	3	43165	75
393_PR_5	5	2	39554	150
91_PR_1	1	2	60496	120
392_PR_5	5	2	58818	35
188_VI_2	2	4	78	100
332_PR_4	4	2	1628	120
265_PR_3	3	2	54996	100
92_SA_1	1	1	51185	60
333_VI_4	4	4	50108	90
394_PR_5	5	2	61427	75
93_SA_1	1	1	2299	90
94_NU_1	1	5	46694	160
95_SA_1	1	1	481	140
334_SA_4	4	1	336	30
96_VI_1	1	4	35840	50
98_PR_1	1	2	56500	10
97_PR_1	1	2	56725	20
335_SA_4	4	1	11703	30
266_SA_3	3	1	4836	80
99_SA_1	1	1	81	75
267_NU_3	3	5	8799	50
336_VI_4	4	4	449	240
337_PR_4	4	2	3472	1
395_SA_5	5	1	103	90
338_SA_4	4	1	158	60
396_SA_5	5	1	60164	60
397_SA_5	5	1	28353	10
268_SA_3	3	1	1051	90
398_NU_5	5	5	8143	150
340_SA_4	4	1	7437	60
339_SA_4	4	1	8016	140
189_PR_2	2	2	6176	80
399_SA_5	5	1	62135	60
190_SA_2	2	1	55934	30
100_PR_1	1	2	5516	60
269_SA_3	3	1	239284	40
400_PR_5	5	2	46970	45
270_PR_3	3	2	12697	75
