#cliente	day	place	penalty	service
133_SA_2	2	1	58076	90
357_SA_5	5	1	58928	60
285_SA_4	4	1	48448	60
135_SA_2	2	1	46256	60
20_SA_1	1	1	53303	60
136_LC_2	2	3	1743	30
286_PR_4	4	2	45997	60
360_LC_5	5	3	53003	10
358_PR_5	5	2	46494	70
137_PR_2	2	2	44739	150
359_LC_5	5	3	53810	10
361_SA_5	5	1	55387	10
21_NU_1	1	5	19675	90
211_NU_3	3	5	13571	40
362_PR_5	5	2	48573	240
22_PR_1	1	2	43851	60
213_LC_3	3	3	41276	90
139_PR_2	2	2	51779	60
140_SA_2	2	1	51851	50
288_SA_4	4	1	56048	60
287_PR_4	4	2	55720	90
212_SA_3	3	1	48103	40
138_VI_2	2	4	44066	90
363_VI_5	5	4	74	10
214_VI_3	3	4	1349	25
215_PR_3	3	2	52053	45
23_SA_1	1	1	51415	90
24_PR_1	1	2	6410	100
289_LC_4	4	3	28829	110
25_PR_1	1	2	7801	90
141_NU_2	2	5	4255	150
26_NU_1	1	5	535	420
27_LC_1	1	3	12806	180
216_SA_3	3	1	5374	80
28_SA_1	1	1	10935	30
29_SA_1	1	1	47901	60
364_PR_5	5	2	1225	1
217_SA_3	3	1	7395	150
365_SA_5	5	1	11668	120
290_SA_4	4	1	6543	60
291_SA_4	4	1	8017	150
292_PR_4	4	2	4862	50
293_PR_4	4	2	7186	165
294_SA_4	4	1	27730	90
142_LC_2	2	3	10382	50
218_SA_3	3	1	2741	120
219_SA_3	3	1	3525	90
143_SA_2	2	1	8139	180
144_SA_2	2	1	1993	90
145_LC_2	2	3	12360	60
146_SA_2	2	1	4144	165
147_LC_2	2	3	4258	30
220_PR_3	3	2	4062	60
30_PR_1	1	2	13902	60
295_LC_4	4	3	1978	60
366_SA_5	5	1	7915	20
32_SA_1	1	1	23560	90
31_SA_1	1	1	18617	90
367_PR_5	5	2	52584	15
33_LC_1	1	3	1894	150
221_PR_3	3	2	47651	35
296_SA_4	4	1	49906	90
222_PR_3	3	2	52997	60
223_PR_3	3	2	48774	40
224_PR_3	3	2	8935	50
34_LC_1	1	3	48552	80
148_SA_2	2	1	9126	90
368_PR_5	5	2	5947	5
369_SA_5	5	1	55225	120
370_SA_5	5	1	47948	140
225_SA_3	3	1	6056	80
35_SA_1	1	1	3448	105
297_SA_4	4	1	8253	100
36_LC_1	1	3	56362	60
298_PR_4	4	2	883	120
150_SA_2	2	1	9380	120
149_SA_2	2	1	3664	235
151_SA_2	2	1	75368	120
38_PR_1	1	2	47368	80
371_PR_5	5	2	43159	30
37_PR_1	1	2	53691	60
39_LC_1	1	3	12486	90
226_PR_3	3	2	46578	65
372_LC_5	5	3	54036	60
227_LC_3	3	3	954	120
40_SA_1	1	1	6599	60
228_SA_3	3	1	46543	100
152_LC_2	2	3	3202	1
41_LC_1	1	3	4069	120
42_PR_1	1	2	5105	60
299_LC_4	4	3	3510	60
43_SA_1	1	1	7952	207
300_SA_4	4	1	48291	105
301_SA_4	4	1	4255	75
44_PR_1	1	2	8821	25
153_PR_2	2	2	46788	230
302_SA_4	4	1	42223	90
373_SA_5	5	1	2163	60
154_PR_2	2	2	50700	170
374_PR_5	5	2	39773	105
155_SA_2	2	1	51298	240
375_PR_5	5	2	51514	170
229_SA_3	3	1	4708	60
156_PR_2	2	2	52052	80
45_VI_1	1	4	15143	75
46_SA_1	1	1	3999	90
47_SA_1	1	1	3827	90
230_PR_3	3	2	29836	30
303_LC_4	4	3	46758	60
376_PR_5	5	2	53457	75
304_VI_4	4	4	2275	120
231_SA_3	3	1	5729	80
49_SA_1	1	1	15357	60
306_SA_4	4	1	7789	270
305_PR_4	4	2	2755	25
377_PR_5	5	2	6126	30
157_SA_2	2	1	2694	150
48_SA_1	1	1	1079	60
232_PR_3	3	2	1404	120
307_SA_4	4	1	53551	120
233_SA_3	3	1	45389	40
378_PR_5	5	2	49955	30
234_LC_3	3	3	8573	60
235_LC_3	3	3	1469	120
379_LC_5	5	3	47545	60
50_LC_1	1	3	50767	80
158_PR_2	2	2	433	85
236_VI_3	3	4	327	90
308_PR_4	4	2	47422	30
237_PR_3	3	2	53985	70
159_SA_2	2	1	7193	55
51_SA_1	1	1	6523	90
160_PR_2	2	2	50611	60
309_PR_4	4	2	54333	60
310_PR_4	4	2	48771	120
161_LC_2	2	3	56794	180
238_SA_3	3	1	933	60
162_SA_2	2	1	16946	1
239_SA_3	3	1	46164	180
52_PR_1	1	2	10692	30
240_PR_3	3	2	8341	60
53_NU_1	1	5	52856	90
311_PR_4	4	2	51876	60
241_SA_3	3	1	45231	20
55_LC_1	1	3	2637	60
54_LC_1	1	3	2564	60
312_PR_4	4	2	205503	50
56_LC_1	1	3	3722	150
313_PR_4	4	2	27	50
163_PR_2	2	2	13894	120
164_NU_2	2	5	2030	90
314_SA_4	4	1	4789	20
380_LC_5	5	3	3448	234
59_SA_1	1	1	1206	60
57_SA_1	1	1	14822	60
58_SA_1	1	1	7366	60
165_SA_2	2	1	44249	120
60_LC_1	1	3	6220	90
167_SA_2	2	1	40626	60
64_SA_1	1	1	49316	10
62_SA_1	1	1	43677	150
61_SA_1	1	1	54500	30
166_SA_2	2	1	48830	40
65_SA_1	1	1	54668	30
63_SA_1	1	1	53871	75
381_SA_5	5	1	43211	60
242_LC_3	3	3	46287	40
315_SA_4	4	1	13201	180
316_NU_4	4	5	550	60
66_PR_1	1	2	6054	75
168_SA_2	2	1	3084	60
67_SA_1	1	1	3300	60
317_LC_4	4	3	45462	45
243_SA_3	3	1	712	120
318_SA_4	4	1	5025	240
68_SA_1	1	1	9888	120
69_VI_1	1	4	48176	60
382_PR_5	5	2	2078	30
319_PR_4	4	2	8940	90
71_PR_1	1	2	13407	520
70_SA_1	1	1	19661	180
170_SA_2	2	1	15045	120
244_SA_3	3	1	11629	80
169_LC_2	2	3	10028	135
171_PR_2	2	2	161	65
172_NU_2	2	5	44135	60
321_SA_4	4	1	43892	240
383_SA_5	5	1	42341	240
73_PR_1	1	2	46383	120
72_SA_1	1	1	54416	195
320_SA_4	4	1	47854	120
322_SA_4	4	1	43918	90
245_SA_3	3	1	4706	160
384_SA_5	5	1	965	240
323_SA_4	4	1	1017	120
246_LC_3	3	3	10298	100
247_SA_3	3	1	59897	90
74_SA_1	1	1	5158	60
75_SA_1	1	1	50727	75
174_SA_2	2	1	41053	360
173_SA_2	2	1	52571	55
175_SA_2	2	1	50129	90
385_SA_5	5	1	49296	60
248_SA_3	3	1	5040	60
176_SA_2	2	1	3885	90
177_PR_2	2	2	1169	50
249_SA_3	3	1	50944	75
76_SA_1	1	1	5740	100
250_SA_3	3	1	46355	60
77_SA_1	1	1	53604	120
178_NU_2	2	5	1395	20
324_SA_4	4	1	51747	130
325_PR_4	4	2	992	180
386_SA_5	5	1	47431	90
179_PR_2	2	2	44815	100
251_PR_3	3	2	9962	60
180_LC_2	2	3	52418	60
326_SA_4	4	1	337	1
78_SA_1	1	1	1567	60
79_SA_1	1	1	968	100
181_LC_2	2	3	1288	120
252_SA_3	3	1	364	55
387_SA_5	5	1	53708	90
80_SA_1	1	1	46666	90
81_SA_1	1	1	3237	60
388_SA_5	5	1	2408	60
389_SA_5	5	1	56767	90
253_SA_3	3	1	48958	60
82_VI_1	1	4	10454	30
390_LC_5	5	3	3607	180
255_PR_3	3	2	44129	150
254_PR_3	3	2	58806	60
256_PR_3	3	2	10077	90
257_SA_3	3	1	5293	5
258_SA_3	3	1	2886	120
83_SA_1	1	1	7619	240
327_SA_4	4	1	7133	120
84_LC_1	1	3	50772	15
85_PR_1	1	2	4455	70
86_PR_1	1	2	44940	90
259_SA_3	3	1	2985	110
260_SA_3	3	1	934	120
261_SA_3	3	1	3868	90
87_SA_1	1	1	4163	60
262_SA_3	3	1	1309	120
88_LC_1	1	3	52399	120
328_LC_4	4	3	48624	120
329_LC_4	4	3	50547	90
182_LC_2	2	3	50412	60
183_NU_2	2	5	5485	20
263_SA_3	3	1	46707	60
184_SA_2	2	1	59469	15
185_SA_2	2	1	56787	35
331_SA_4	4	1	52582	160
330_SA_4	4	1	50791	120
264_SA_3	3	1	52502	65
186_PR_2	2	2	336	120
187_SA_2	2	1	53715	210
89_PR_1	1	2	52315	70
90_SA_1	1	1	4704	90
391_LC_5	5	3	49113	75
393_PR_5	5	2	57052	150
91_PR_1	1	2	49756	120
392_PR_5	5	2	44844	35
188_VI_2	2	4	5671	100
332_PR_4	4	2	6578	120
265_PR_3	3	2	34493	100
92_SA_1	1	1	52792	60
333_VI_4	4	4	43047	90
394_PR_5	5	2	44984	75
93_SA_1	1	1	10561	90
94_NU_1	1	5	48834	160
95_SA_1	1	1	1559	140
334_SA_4	4	1	2399	30
96_VI_1	1	4	46476	50
98_PR_1	1	2	52872	10
97_PR_1	1	2	57683	20
335_SA_4	4	1	8432	30
266_SA_3	3	1	12989	80
99_SA_1	1	1	7354	75
267_NU_3	3	5	2851	50
336_VI_4	4	4	5239	240
337_PR_4	4	2	65	1
395_SA_5	5	1	1842	90
338_SA_4	4	1	2454	60
396_SA_5	5	1	58845	60
397_SA_5	5	1	49041	10
268_SA_3	3	1	4383	90
398_NU_5	5	5	11311	150
340_SA_4	4	1	11511	60
339_SA_4	4	1	7709	140
189_PR_2	2	2	15889	80
399_SA_5	5	1	58437	60
190_SA_2	2	1	51699	30
100_PR_1	1	2	3737	60
269_SA_3	3	1	303231	40
400_PR_5	5	2	52777	45
270_PR_3	3	2	9550	75
