#Nombre	DiaAten	ModelId		T.Servicio	Penalty
276_SA_4	-5	6	60	501978
277_SA_4	-5	7	120	501978
120_SA_2	-3	16	55	501978
279_SA_4	-5	8	300	501978
280_NU_4	-5	9	60	501978
119_SA_2	2	17	60	250989
124_SA_2	-3	18	30	501978
121_LC_2	-3	19	45	501978
122_SA_2	-3	20	50	501978
351_SA_5	-6	12	60	501978
118_SA_2	-3	21	120	501978
278_PR_4	-5	10	150	501978
116_SA_2	-3	22	60	501978
117_SA_2	-3	23	140	501978
123_SA_2	-3	24	50	501978
15_SA_1	-2	15	240	503246
125_SA_2	-3	25	60	503354
281_PR_4	-5	11	70	503354
282_LC_4	-5	12	90	524526
127_PR_2	-3	26	80	528300
206_PR_3	-4	16	35	528300
126_PR_2	-3	27	180	528300
353_SA_5	-6	13	5	529796
354_PR_5	5	14	30	265807
16_SA_1	-2	16	110	532212
207_SA_3	-4	17	50	532212
128_SA_2	-3	28	120	545484
17_NU_1	-2	17	180	547672
129_NU_2	-3	29	120	547672
283_SA_4	-5	13	180	551746
355_LC_5	-6	15	150	555070
130_SA_2	-3	30	90	555070
356_SA_5	-6	16	150	555290
131_PR_2	-3	31	215	559466
18_SA_1	-2	18	90	566698
208_SA_3	-4	18	90	566698
209_SA_3	-4	19	45	566698
132_SA_2	-3	32	20	566698
19_SA_1	-2	19	180	577218
210_SA_3	-4	20	180	577218
284_SA_4	-5	14	240	577218
134_SA_2	2	33	60	290294
133_SA_2	-3	34	90	580588
357_SA_5	-6	17	60	580588
285_SA_4	-5	15	60	580678
135_SA_2	-3	35	60	587940
20_SA_1	-2	20	60	587940
136_LC_2	-3	36	30	592038
286_PR_4	-5	16	60	595768
360_LC_5	5	18	10	297884
358_PR_5	-6	19	70	595768
137_PR_2	-3	37	150	595768
359_LC_5	-6	20	10	595768
361_SA_5	-6	21	10	595768
21_NU_1	-2	21	90	598966
211_NU_3	-4	21	40	598966
362_PR_5	-6	22	240	600222
22_PR_1	-2	22	60	608256
213_LC_3	-4	22	90	608256
139_PR_2	-3	38	60	608256
140_SA_2	2	39	50	304128
288_SA_4	-5	17	60	608256
287_PR_4	-5	18	90	608256
212_SA_3	-4	23	40	608256
138_VI_2	-3	40	90	608256
363_VI_5	5	23	10	306262
214_VI_3	-4	24	25	612524
215_PR_3	-4	25	45	613688
23_SA_1	-2	23	90	623254
24_PR_1	-2	24	100	624348
289_LC_4	-5	19	110	627330
25_PR_1	1	25	90	315816
141_NU_2	-3	41	150	632548
26_NU_1	-2	26	420	632548
27_LC_1	1	27	180	318730
216_SA_3	-4	26	80	643392
28_SA_1	-2	28	30	643530
29_SA_1	1	29	60	324881
364_PR_5	5	24	1	325079
217_SA_3	-4	27	150	666528
365_SA_5	-6	25	120	666528
290_SA_4	-5	20	60	666528
291_SA_4	-5	21	150	671496
292_PR_4	-5	22	50	688086
293_PR_4	-5	23	165	688086
294_SA_4	-5	24	90	690666
142_LC_2	-3	42	50	691966
218_SA_3	-4	28	120	693258
219_SA_3	-4	29	90	693258
143_SA_2	-3	43	180	693258
144_SA_2	2	44	90	347793
145_LC_2	-3	45	60	698012
146_SA_2	-3	46	165	698012
147_LC_2	-3	47	30	698012
220_PR_3	-4	30	60	698012
30_PR_1	-2	30	60	698478
295_LC_4	-5	25	60	702490
366_SA_5	-6	26	20	704460
32_SA_1	-2	31	90	705416
31_SA_1	-2	32	90	705416
367_PR_5	5	27	15	352930
33_LC_1	1	33	150	354143
221_PR_3	-4	31	35	708960
296_SA_4	-5	26	90	711184
222_PR_3	-4	32	60	717008
223_PR_3	-4	33	40	717082
224_PR_3	-4	34	50	717518
34_LC_1	-2	34	80	721010
148_SA_2	-3	48	90	734926
368_PR_5	-6	28	5	735792
369_SA_5	-6	29	120	737354
370_SA_5	-6	30	140	737354
225_SA_3	-4	35	80	741588
35_SA_1	-2	35	105	741588
297_SA_4	-5	27	100	746548
36_LC_1	-2	36	60	752734
298_PR_4	-5	28	120	754302
150_SA_2	-3	49	120	756222
149_SA_2	-3	50	235	756222
151_SA_2	-3	51	120	761378
38_PR_1	-2	37	80	767502
371_PR_5	-6	31	30	767502
37_PR_1	-2	38	60	767502
39_LC_1	-2	39	90	774498
226_PR_3	-4	36	65	776574
372_LC_5	-6	32	60	779562
227_LC_3	-4	37	120	783356
40_SA_1	-2	40	60	784070
228_SA_3	-4	38	100	785166
152_LC_2	-3	52	1	788420
41_LC_1	-2	41	120	789776
42_PR_1	1	42	60	394888
299_LC_4	-5	29	60	792700
43_SA_1	-2	43	207	797610
300_SA_4	-5	30	105	800028
301_SA_4	-5	31	75	802062
44_PR_1	-2	44	25	802826
153_PR_2	-3	53	230	803534
302_SA_4	-5	32	90	806056
373_SA_5	-6	33	60	809694
154_PR_2	-3	54	170	811082
374_PR_5	-6	34	105	811082
155_SA_2	-3	55	240	815684
375_PR_5	-6	35	170	822138
229_SA_3	-4	39	60	827648
156_PR_2	-3	56	80	833362
45_VI_1	-2	45	75	834788
46_SA_1	-2	46	90	848596
47_SA_1	-2	47	90	848596
230_PR_3	-4	40	30	850350
303_LC_4	-5	33	60	850532
376_PR_5	5	36	75	427446
304_VI_4	-5	34	120	856618
231_SA_3	-4	41	80	856618
49_SA_1	-2	48	60	856618
306_SA_4	-5	35	270	856618
305_PR_4	-5	36	25	856618
377_PR_5	-6	37	30	856618
157_SA_2	-3	57	150	856618
48_SA_1	1	49	60	428309
232_PR_3	-4	42	120	856618
307_SA_4	-5	37	120	857806
233_SA_3	-4	43	40	859818
378_PR_5	-6	38	30	867020
234_LC_3	-4	44	60	868668
235_LC_3	-4	45	120	876960
379_LC_5	-6	39	60	879906
50_LC_1	-2	50	80	884802
158_PR_2	-3	58	85	894858
236_VI_3	-4	46	90	895536
308_PR_4	-5	38	30	896360
237_PR_3	-4	47	70	896360
159_SA_2	-3	59	55	898186
51_SA_1	-2	51	90	898186
160_PR_2	-3	60	60	898204
309_PR_4	4	39	60	449140
310_PR_4	-5	40	120	898280
161_LC_2	-3	61	180	898700
238_SA_3	-4	48	60	903014
162_SA_2	-3	62	1	905780
239_SA_3	-4	49	180	915358
52_PR_1	1	52	30	457754
240_PR_3	-4	50	60	915508
53_NU_1	-2	53	90	916614
311_PR_4	-5	41	60	919350
241_SA_3	-4	51	20	926202
55_LC_1	1	54	60	468070
54_LC_1	-2	55	60	936140
312_PR_4	-5	42	50	944730
56_LC_1	-2	56	150	944760
313_PR_4	-5	43	50	948650
163_PR_2	2	63	120	474325
164_NU_2	-3	64	90	956538
314_SA_4	-5	44	20	960912
380_LC_5	-6	40	234	969592
59_SA_1	-2	57	60	972970
57_SA_1	-2	58	60	972970
58_SA_1	-2	59	60	972970
165_SA_2	-3	65	120	977606
60_LC_1	-2	60	90	978308
167_SA_2	-3	66	60	982562
64_SA_1	-2	61	10	982562
62_SA_1	-2	62	150	982562
61_SA_1	-2	63	30	982562
166_SA_2	-3	67	40	982562
65_SA_1	-2	64	30	982562
63_SA_1	-2	65	75	982562
381_SA_5	-6	41	60	982562
242_LC_3	-4	52	40	985834
315_SA_4	-5	45	180	988942
316_NU_4	-5	46	60	989396
66_PR_1	1	66	75	494974
168_SA_2	-3	68	60	995428
67_SA_1	1	67	60	497974
317_LC_4	-5	47	45	997486
243_SA_3	-4	53	120	999862
318_SA_4	-5	48	240	999862
68_SA_1	1	68	120	507780
69_VI_1	1	69	60	513327
382_PR_5	-6	42	30	1033282
319_PR_4	4	49	90	517766
71_PR_1	1	70	520	520075
70_SA_1	1	71	180	520075
170_SA_2	-3	69	120	1040150
244_SA_3	-4	54	80	1040150
169_LC_2	-3	70	135	1040150
171_PR_2	-3	71	65	1040804
172_NU_2	-3	72	60	1042942
321_SA_4	-5	50	240	1045586
383_SA_5	-6	43	240	1045586
73_PR_1	1	72	120	522793
72_SA_1	1	73	195	522793
320_SA_4	-5	51	120	1045586
322_SA_4	-5	52	90	1045586
245_SA_3	-4	55	160	1047748
384_SA_5	-6	44	240	1047748
323_SA_4	-5	53	120	1047748
246_LC_3	-4	56	100	1048058
247_SA_3	-4	57	90	1061152
74_SA_1	1	74	60	535076
75_SA_1	1	75	75	541526
174_SA_2	-3	73	360	1083052
173_SA_2	-3	74	55	1083052
175_SA_2	-3	75	90	1083052
385_SA_5	-6	45	60	1083052
248_SA_3	-4	58	60	1089404
176_SA_2	-3	76	90	1091198
177_PR_2	-3	77	50	1097180
249_SA_3	-4	59	75	1103234
76_SA_1	1	76	100	555101
250_SA_3	-4	60	60	1125432
77_SA_1	1	77	120	562716
178_NU_2	-3	78	20	1130766
324_SA_4	-5	54	130	1137480
325_PR_4	-5	55	180	1138264
386_SA_5	-6	46	90	1138344
179_PR_2	-3	79	100	1148070
251_PR_3	-4	61	60	1160676
180_LC_2	-3	80	60	1163538
326_SA_4	-5	56	1	1169010
78_SA_1	1	78	60	584505
79_SA_1	1	79	100	584505
181_LC_2	-3	81	120	1169010
252_SA_3	-4	62	55	1169010
387_SA_5	-6	47	90	1183532
80_SA_1	1	80	90	594343
81_SA_1	1	81	60	600644
388_SA_5	-6	48	60	1211958
389_SA_5	-6	49	90	1232354
253_SA_3	-4	63	60	1232354
82_VI_1	1	82	30	616625
390_LC_5	-6	50	180	1247066
255_PR_3	-4	64	150	1262044
254_PR_3	-4	65	60	1262044
256_PR_3	-4	66	90	1264062
257_SA_3	-4	67	5	1265870
258_SA_3	-4	68	120	1268108
83_SA_1	1	83	240	634054
327_SA_4	-5	57	120	1274504
84_LC_1	1	84	15	637713
85_PR_1	1	85	70	643172
86_PR_1	1	86	90	647059
259_SA_3	-4	69	110	1304096
260_SA_3	-4	70	120	1306680
261_SA_3	-4	71	90	1312964
87_SA_1	1	87	60	667573
262_SA_3	-4	72	120	1335146
88_LC_1	1	88	120	677374
328_LC_4	-5	58	120	1360336
329_LC_4	-5	59	90	1360336
182_LC_2	-3	82	60	1367724
183_NU_2	-3	83	20	1369882
263_SA_3	-4	73	60	1378498
184_SA_2	-3	84	15	1378498
185_SA_2	-3	85	35	1385626
331_SA_4	4	60	160	692813
330_SA_4	-5	61	120	1385626
264_SA_3	-4	74	65	1396484
186_PR_2	-3	86	120	1397618
187_SA_2	-3	87	210	1397986
89_PR_1	1	89	70	703261
90_SA_1	1	90	90	706603
391_LC_5	-6	51	75	1448206
393_PR_5	-6	52	150	1450090
91_PR_1	1	91	120	725045
392_PR_5	5	53	35	725045
188_VI_2	-3	88	100	1457934
332_PR_4	-5	62	120	1459540
265_PR_3	3	75	100	734002
92_SA_1	1	92	60	737318
333_VI_4	4	63	90	738232
394_PR_5	-6	54	75	1507514
93_SA_1	1	93	90	760544
94_NU_1	1	94	160	780369
95_SA_1	1	95	140	782981
334_SA_4	-5	64	30	1626434
96_VI_1	1	96	50	821571
98_PR_1	1	97	10	824939
97_PR_1	1	98	20	824939
335_SA_4	-5	65	30	1660916
266_SA_3	-4	76	80	1670566
99_SA_1	1	99	75	840447
267_NU_3	-4	77	50	1707998
336_VI_4	-5	66	240	1720206
337_PR_4	-5	67	1	1811070
395_SA_5	-6	55	90	1844430
338_SA_4	-5	68	60	1844430
396_SA_5	-6	56	60	1864058
397_SA_5	-6	57	10	1864058
268_SA_3	-4	78	90	1934702
398_NU_5	5	58	150	979169
340_SA_4	-5	69	60	1958338
339_SA_4	-5	70	140	1958338
189_PR_2	2	89	80	979169
399_SA_5	-6	59	60	2009798
190_SA_2	2	90	30	1004899
100_PR_1	1	100	60	1007854
269_SA_3	3	79	40	1036938
400_PR_5	5	60	45	1052214
270_PR_3	3	80	75	1522968
