#cliente	day	place	penalty	service
286_PR_4	4	2	39748	60
360_LC_5	5	3	63115	10
358_PR_5	5	2	60722	70
137_PR_2	2	2	44914	150
359_LC_5	5	3	40984	10
361_SA_5	5	1	51690	10
21_NU_1	1	5	14095	90
211_NU_3	3	5	23815	40
362_PR_5	5	2	29398	240
22_PR_1	1	2	45016	60
213_LC_3	3	3	49572	90
139_PR_2	2	2	48314	60
140_SA_2	2	1	68376	50
288_SA_4	4	1	73939	60
287_PR_4	4	2	61302	90
212_SA_3	3	1	36756	40
138_VI_2	2	4	50827	90
363_VI_5	5	4	2266	10
214_VI_3	3	4	2304	25
215_PR_3	3	2	42120	45
23_SA_1	1	1	34429	90
24_PR_1	1	2	8249	100
289_LC_4	4	3	35408	110
25_PR_1	1	2	5947	90
141_NU_2	2	5	267	150
26_NU_1	1	5	279	420
27_LC_1	1	3	1592	180
216_SA_3	3	1	15631	80
28_SA_1	1	1	361	30
29_SA_1	1	1	49704	60
364_PR_5	5	2	1943	1
217_SA_3	3	1	1032	150
365_SA_5	5	1	1047	120
290_SA_4	4	1	910	60
291_SA_4	4	1	3505	150
292_PR_4	4	2	1833	50
293_PR_4	4	2	1980	165
294_SA_4	4	1	28523	90
142_LC_2	2	3	3679	50
218_SA_3	3	1	3298	120
219_SA_3	3	1	2833	90
143_SA_2	2	1	4281	180
144_SA_2	2	1	128	90
145_LC_2	2	3	211	60
146_SA_2	2	1	167	165
147_LC_2	2	3	176	30
220_PR_3	3	2	170	60
30_PR_1	1	2	7895	60
295_LC_4	4	3	75	60
366_SA_5	5	1	8607	20
32_SA_1	1	1	23149	90
31_SA_1	1	1	15880	90
367_PR_5	5	2	60635	15
33_LC_1	1	3	3881	150
221_PR_3	3	2	63495	35
296_SA_4	4	1	34713	90
222_PR_3	3	2	54453	60
223_PR_3	3	2	56808	40
224_PR_3	3	2	2655	50
34_LC_1	1	3	66924	80
148_SA_2	2	1	10618	90
368_PR_5	5	2	15641	5
369_SA_5	5	1	65831	120
370_SA_5	5	1	51674	140
225_SA_3	3	1	370	80
35_SA_1	1	1	360	105
297_SA_4	4	1	1355	100
36_LC_1	1	3	31109	60
298_PR_4	4	2	293	120
150_SA_2	2	1	1802	120
149_SA_2	2	1	1297	235
151_SA_2	2	1	87770	120
38_PR_1	1	2	49717	80
371_PR_5	5	2	52659	30
37_PR_1	1	2	58207	60
39_LC_1	1	3	3002	90
226_PR_3	3	2	46454	65
372_LC_5	5	3	60443	60
227_LC_3	3	3	3984	120
40_SA_1	1	1	3408	60
228_SA_3	3	1	41197	100
152_LC_2	2	3	1620	1
41_LC_1	1	3	3076	120
42_PR_1	1	2	2617	60
299_LC_4	4	3	248	60
43_SA_1	1	1	5474	207
300_SA_4	4	1	40393	105
301_SA_4	4	1	627	75
44_PR_1	1	2	1141	25
153_PR_2	2	2	62386	230
302_SA_4	4	1	37540	90
373_SA_5	5	1	1126	60
154_PR_2	2	2	39095	170
374_PR_5	5	2	66429	105
155_SA_2	2	1	56253	240
375_PR_5	5	2	51444	170
229_SA_3	3	1	230	60
156_PR_2	2	2	47403	80
45_VI_1	1	4	6918	75
46_SA_1	1	1	66	90
47_SA_1	1	1	94	90
230_PR_3	3	2	29578	30
303_LC_4	4	3	61675	60
376_PR_5	5	2	60997	75
304_VI_4	4	4	2024	120
231_SA_3	3	1	1500	80
49_SA_1	1	1	1614	60
306_SA_4	4	1	1909	270
305_PR_4	4	2	1237	25
377_PR_5	5	2	1704	30
157_SA_2	2	1	1399	150
48_SA_1	1	1	1450	60
232_PR_3	3	2	1214	120
307_SA_4	4	1	28169	120
233_SA_3	3	1	47329	40
378_PR_5	5	2	47865	30
234_LC_3	3	3	2819	60
235_LC_3	3	3	289	120
379_LC_5	5	3	48395	60
50_LC_1	1	3	61777	80
158_PR_2	2	2	2464	85
236_VI_3	3	4	108	90
308_PR_4	4	2	52265	30
237_PR_3	3	2	52310	70
159_SA_2	2	1	3356	55
51_SA_1	1	1	2071	90
160_PR_2	2	2	56458	60
309_PR_4	4	2	42809	60
310_PR_4	4	2	45350	120
161_LC_2	2	3	47693	180
238_SA_3	3	1	7571	60
162_SA_2	2	1	7785	1
239_SA_3	3	1	61327	180
52_PR_1	1	2	3877	30
240_PR_3	3	2	3801	60
53_NU_1	1	5	59860	90
311_PR_4	4	2	60954	60
241_SA_3	3	1	50201	20
55_LC_1	1	3	868	60
54_LC_1	1	3	1217	60
312_PR_4	4	2	221291	50
56_LC_1	1	3	83	150
313_PR_4	4	2	1622	50
163_PR_2	2	2	861	120
164_NU_2	2	5	1004	90
314_SA_4	4	1	1824	20
380_LC_5	5	3	3929	234
59_SA_1	1	1	3142	60
57_SA_1	1	1	5790	60
58_SA_1	1	1	4378	60
165_SA_2	2	1	45993	120
60_LC_1	1	3	3439	90
167_SA_2	2	1	45507	60
64_SA_1	1	1	31759	10
62_SA_1	1	1	56858	150
61_SA_1	1	1	66742	30
166_SA_2	2	1	52937	40
65_SA_1	1	1	47336	30
63_SA_1	1	1	52019	75
381_SA_5	5	1	58909	60
242_LC_3	3	3	52930	40
315_SA_4	4	1	2271	180
316_NU_4	4	5	8365	60
66_PR_1	1	2	368	75
168_SA_2	2	1	937	60
67_SA_1	1	1	161	60
317_LC_4	4	3	55422	45
243_SA_3	3	1	904	120
318_SA_4	4	1	1143	240
68_SA_1	1	1	231	120
69_VI_1	1	4	56371	60
382_PR_5	5	2	2990	30
319_PR_4	4	2	2277	90
71_PR_1	1	2	20279	520
70_SA_1	1	1	17839	180
170_SA_2	2	1	22952	120
244_SA_3	3	1	19363	80
169_LC_2	2	3	16268	135
171_PR_2	2	2	6065	65
172_NU_2	2	5	71142	60
321_SA_4	4	1	49395	240
383_SA_5	5	1	59940	240
73_PR_1	1	2	48749	120
72_SA_1	1	1	47625	195
320_SA_4	4	1	42004	120
322_SA_4	4	1	39743	90
245_SA_3	3	1	273	160
384_SA_5	5	1	288	240
323_SA_4	4	1	302	120
246_LC_3	3	3	3180	100
247_SA_3	3	1	30059	90
74_SA_1	1	1	181	60
75_SA_1	1	1	32878	75
174_SA_2	2	1	49256	360
173_SA_2	2	1	43232	55
175_SA_2	2	1	49193	90
385_SA_5	5	1	54464	60
248_SA_3	3	1	2006	60
176_SA_2	2	1	801	90
177_PR_2	2	2	80	50
249_SA_3	3	1	41581	75
76_SA_1	1	1	142	100
250_SA_3	3	1	64968	60
77_SA_1	1	1	57204	120
178_NU_2	2	5	310	20
324_SA_4	4	1	50179	130
325_PR_4	4	2	4625	180
386_SA_5	5	1	46724	90
179_PR_2	2	2	61064	100
251_PR_3	3	2	5384	60
180_LC_2	2	3	62836	60
326_SA_4	4	1	1014	1
78_SA_1	1	1	922	60
79_SA_1	1	1	1496	100
181_LC_2	2	3	1116	120
252_SA_3	3	1	844	55
387_SA_5	5	1	61432	90
80_SA_1	1	1	58617	90
81_SA_1	1	1	16941	60
388_SA_5	5	1	1588	60
389_SA_5	5	1	54016	90
253_SA_3	3	1	62566	60
82_VI_1	1	4	10567	30
390_LC_5	5	3	2977	180
255_PR_3	3	2	45419	150
254_PR_3	3	2	40420	60
256_PR_3	3	2	961	90
257_SA_3	3	1	1444	5
258_SA_3	3	1	1964	120
83_SA_1	1	1	2372	240
327_SA_4	4	1	17046	120
84_LC_1	1	3	37707	15
85_PR_1	1	2	79	70
86_PR_1	1	2	35371	90
259_SA_3	3	1	222	110
260_SA_3	3	1	157	120
261_SA_3	3	1	5377	90
87_SA_1	1	1	1200	60
262_SA_3	3	1	1455	120
88_LC_1	1	3	44867	120
328_LC_4	4	3	41537	120
329_LC_4	4	3	56527	90
182_LC_2	2	3	53737	60
183_NU_2	2	5	537	20
263_SA_3	3	1	40293	60
184_SA_2	2	1	48061	15
185_SA_2	2	1	54862	35
331_SA_4	4	1	48845	160
330_SA_4	4	1	54152	120
264_SA_3	3	1	44174	65
186_PR_2	2	2	167	120
187_SA_2	2	1	59072	210
89_PR_1	1	2	51510	70
90_SA_1	1	1	69	90
391_LC_5	5	3	52740	75
393_PR_5	5	2	59202	150
91_PR_1	1	2	64985	120
392_PR_5	5	2	41382	35
188_VI_2	2	4	81	100
332_PR_4	4	2	881	120
265_PR_3	3	2	62935	100
92_SA_1	1	1	52341	60
333_VI_4	4	4	46918	90
394_PR_5	5	2	33277	75
93_SA_1	1	1	1532	90
94_NU_1	1	5	43309	160
95_SA_1	1	1	267	140
334_SA_4	4	1	1073	30
96_VI_1	1	4	43466	50
98_PR_1	1	2	52938	10
97_PR_1	1	2	52402	20
335_SA_4	4	1	19266	30
266_SA_3	3	1	4750	80
99_SA_1	1	1	77	75
267_NU_3	3	5	8870	50
336_VI_4	4	4	501	240
337_PR_4	4	2	2122	1
395_SA_5	5	1	97	90
338_SA_4	4	1	126	60
396_SA_5	5	1	54967	60
397_SA_5	5	1	30646	10
268_SA_3	3	1	927	90
398_NU_5	5	5	8052	150
340_SA_4	4	1	6923	60
339_SA_4	4	1	6698	140
189_PR_2	2	2	4982	80
399_SA_5	5	1	57529	60
190_SA_2	2	1	52036	30
100_PR_1	1	2	4649	60
269_SA_3	3	1	258249	40
400_PR_5	5	2	56558	45
270_PR_3	3	2	17853	75
