#cliente	day	place	penalty	service
158_PR_2	2	2	3273	85
236_VI_3	3	4	129	90
308_PR_4	4	2	47088	30
237_PR_3	3	2	58495	70
159_SA_2	2	1	2661	55
51_SA_1	1	1	3567	90
160_PR_2	2	2	53548	60
309_PR_4	4	2	41675	60
310_PR_4	4	2	65559	120
161_LC_2	2	3	50882	180
238_SA_3	3	1	5145	60
162_SA_2	2	1	7512	1
239_SA_3	3	1	43927	180
52_PR_1	1	2	2731	30
240_PR_3	3	2	3713	60
53_NU_1	1	5	48734	90
311_PR_4	4	2	60089	60
241_SA_3	3	1	57264	20
55_LC_1	1	3	615	60
54_LC_1	1	3	1216	60
312_PR_4	4	2	197787	50
56_LC_1	1	3	83	150
313_PR_4	4	2	1586	50
163_PR_2	2	2	1615	120
164_NU_2	2	5	1979	90
314_SA_4	4	1	2548	20
380_LC_5	5	3	3518	234
59_SA_1	1	1	4744	60
57_SA_1	1	1	6128	60
58_SA_1	1	1	4190	60
165_SA_2	2	1	48317	120
60_LC_1	1	3	5619	90
167_SA_2	2	1	39084	60
64_SA_1	1	1	64937	10
62_SA_1	1	1	55159	150
61_SA_1	1	1	63002	30
166_SA_2	2	1	43978	40
65_SA_1	1	1	45162	30
63_SA_1	1	1	63457	75
381_SA_5	5	1	72885	60
242_LC_3	3	3	45640	40
315_SA_4	4	1	3292	180
316_NU_4	4	5	8712	60
66_PR_1	1	2	462	75
168_SA_2	2	1	525	60
67_SA_1	1	1	145	60
317_LC_4	4	3	58622	45
243_SA_3	3	1	1241	120
318_SA_4	4	1	1371	240
68_SA_1	1	1	172	120
69_VI_1	1	4	54384	60
382_PR_5	5	2	3141	30
319_PR_4	4	2	1874	90
71_PR_1	1	2	16536	520
70_SA_1	1	1	20412	180
170_SA_2	2	1	16128	120
244_SA_3	3	1	21779	80
169_LC_2	2	3	20636	135
171_PR_2	2	2	7890	65
172_NU_2	2	5	53723	60
321_SA_4	4	1	59511	240
383_SA_5	5	1	53122	240
73_PR_1	1	2	46851	120
72_SA_1	1	1	60537	195
320_SA_4	4	1	37190	120
322_SA_4	4	1	37113	90
245_SA_3	3	1	306	160
384_SA_5	5	1	418	240
323_SA_4	4	1	326	120
246_LC_3	3	3	3769	100
247_SA_3	3	1	37255	90
74_SA_1	1	1	267	60
75_SA_1	1	1	59917	75
174_SA_2	2	1	43927	360
173_SA_2	2	1	37565	55
175_SA_2	2	1	42274	90
385_SA_5	5	1	62248	60
248_SA_3	3	1	1111	60
176_SA_2	2	1	902	90
177_PR_2	2	2	163	50
249_SA_3	3	1	56360	75
76_SA_1	1	1	218	100
250_SA_3	3	1	42253	60
77_SA_1	1	1	63716	120
178_NU_2	2	5	128	20
324_SA_4	4	1	60119	130
325_PR_4	4	2	6025	180
386_SA_5	5	1	51563	90
179_PR_2	2	2	56262	100
251_PR_3	3	2	3693	60
180_LC_2	2	3	33347	60
326_SA_4	4	1	698	1
78_SA_1	1	1	906	60
79_SA_1	1	1	836	100
181_LC_2	2	3	1168	120
252_SA_3	3	1	974	55
387_SA_5	5	1	49805	90
80_SA_1	1	1	68584	90
81_SA_1	1	1	12492	60
388_SA_5	5	1	1687	60
389_SA_5	5	1	54844	90
253_SA_3	3	1	52062	60
82_VI_1	1	4	7198	30
390_LC_5	5	3	5927	180
255_PR_3	3	2	58113	150
254_PR_3	3	2	41973	60
256_PR_3	3	2	947	90
257_SA_3	3	1	1318	5
258_SA_3	3	1	2423	120
83_SA_1	1	1	1156	240
327_SA_4	4	1	15475	120
84_LC_1	1	3	49892	15
85_PR_1	1	2	160	70
86_PR_1	1	2	41023	90
259_SA_3	3	1	150	110
260_SA_3	3	1	234	120
261_SA_3	3	1	5431	90
87_SA_1	1	1	1707	60
262_SA_3	3	1	1368	120
88_LC_1	1	3	39456	120
328_LC_4	4	3	49648	120
329_LC_4	4	3	60865	90
182_LC_2	2	3	59672	60
183_NU_2	2	5	293	20
263_SA_3	3	1	56616	60
184_SA_2	2	1	46625	15
185_SA_2	2	1	52959	35
331_SA_4	4	1	59911	160
330_SA_4	4	1	52254	120
264_SA_3	3	1	42073	65
186_PR_2	2	2	193	120
187_SA_2	2	1	57505	210
89_PR_1	1	2	26346	70
90_SA_1	1	1	79	90
391_LC_5	5	3	40866	75
393_PR_5	5	2	65397	150
91_PR_1	1	2	53157	120
392_PR_5	5	2	54614	35
188_VI_2	2	4	90	100
332_PR_4	4	2	1676	120
265_PR_3	3	2	57667	100
92_SA_1	1	1	51067	60
333_VI_4	4	4	31455	90
394_PR_5	5	2	50502	75
93_SA_1	1	1	2356	90
94_NU_1	1	5	49904	160
95_SA_1	1	1	250	140
334_SA_4	4	1	1080	30
96_VI_1	1	4	46158	50
98_PR_1	1	2	78343	10
97_PR_1	1	2	49752	20
335_SA_4	4	1	14021	30
266_SA_3	3	1	5657	80
99_SA_1	1	1	73	75
267_NU_3	3	5	10242	50
336_VI_4	4	4	430	240
337_PR_4	4	2	1883	1
395_SA_5	5	1	127	90
338_SA_4	4	1	75	60
396_SA_5	5	1	65631	60
397_SA_5	5	1	57498	10
268_SA_3	3	1	1104	90
398_NU_5	5	5	5965	150
340_SA_4	4	1	8950	60
339_SA_4	4	1	6568	140
189_PR_2	2	2	5227	80
399_SA_5	5	1	63671	60
190_SA_2	2	1	42843	30
100_PR_1	1	2	5609	60
269_SA_3	3	1	233749	40
400_PR_5	5	2	42208	45
270_PR_3	3	2	6655	75
