#cliente	day	place	penalty	service
21_NU_1	1	5	21218	90
211_NU_3	3	5	24137	40
362_PR_5	5	2	39326	240
22_PR_1	1	2	24890	60
213_LC_3	3	3	46486	90
139_PR_2	2	2	62930	60
140_SA_2	2	1	49195	50
288_SA_4	4	1	46780	60
287_PR_4	4	2	49808	90
212_SA_3	3	1	48793	40
138_VI_2	2	4	36165	90
363_VI_5	5	4	1999	10
214_VI_3	3	4	3234	25
215_PR_3	3	2	36843	45
23_SA_1	1	1	58812	90
24_PR_1	1	2	4547	100
289_LC_4	4	3	36132	110
25_PR_1	1	2	7783	90
141_NU_2	2	5	444	150
26_NU_1	1	5	414	420
27_LC_1	1	3	3020	180
216_SA_3	3	1	20491	80
28_SA_1	1	1	283	30
29_SA_1	1	1	65116	60
364_PR_5	5	2	1955	1
217_SA_3	3	1	737	150
365_SA_5	5	1	655	120
290_SA_4	4	1	978	60
291_SA_4	4	1	2290	150
292_PR_4	4	2	2048	50
293_PR_4	4	2	2134	165
294_SA_4	4	1	33555	90
142_LC_2	2	3	4872	50
218_SA_3	3	1	3012	120
219_SA_3	3	1	5087	90
143_SA_2	2	1	3564	180
144_SA_2	2	1	482	90
145_LC_2	2	3	250	60
146_SA_2	2	1	170	165
147_LC_2	2	3	217	30
220_PR_3	3	2	209	60
30_PR_1	1	2	8087	60
295_LC_4	4	3	82	60
366_SA_5	5	1	8449	20
32_SA_1	1	1	20624	90
31_SA_1	1	1	15189	90
367_PR_5	5	2	50473	15
33_LC_1	1	3	5379	150
221_PR_3	3	2	53071	35
296_SA_4	4	1	45300	90
222_PR_3	3	2	29016	60
223_PR_3	3	2	50627	40
224_PR_3	3	2	2097	50
34_LC_1	1	3	40204	80
148_SA_2	2	1	13666	90
368_PR_5	5	2	16146	5
369_SA_5	5	1	36753	120
370_SA_5	5	1	45022	140
225_SA_3	3	1	454	80
35_SA_1	1	1	386	105
297_SA_4	4	1	1843	100
36_LC_1	1	3	58400	60
298_PR_4	4	2	232	120
150_SA_2	2	1	1780	120
149_SA_2	2	1	1845	235
151_SA_2	2	1	97487	120
38_PR_1	1	2	56821	80
371_PR_5	5	2	45311	30
37_PR_1	1	2	52440	60
39_LC_1	1	3	3321	90
226_PR_3	3	2	54347	65
372_LC_5	5	3	29158	60
227_LC_3	3	3	2376	120
40_SA_1	1	1	2707	60
228_SA_3	3	1	60663	100
152_LC_2	2	3	1569	1
41_LC_1	1	3	2899	120
42_PR_1	1	2	2538	60
299_LC_4	4	3	295	60
43_SA_1	1	1	4032	207
300_SA_4	4	1	46538	105
301_SA_4	4	1	615	75
44_PR_1	1	2	1326	25
153_PR_2	2	2	59486	230
302_SA_4	4	1	38165	90
373_SA_5	5	1	1480	60
154_PR_2	2	2	44597	170
374_PR_5	5	2	51888	105
155_SA_2	2	1	54556	240
375_PR_5	5	2	47367	170
229_SA_3	3	1	528	60
156_PR_2	2	2	36124	80
45_VI_1	1	4	10101	75
46_SA_1	1	1	73	90
47_SA_1	1	1	112	90
230_PR_3	3	2	32206	30
303_LC_4	4	3	48770	60
376_PR_5	5	2	43820	75
304_VI_4	4	4	1322	120
231_SA_3	3	1	1139	80
49_SA_1	1	1	2098	60
306_SA_4	4	1	1193	270
305_PR_4	4	2	1907	25
377_PR_5	5	2	1773	30
157_SA_2	2	1	1782	150
48_SA_1	1	1	1870	60
232_PR_3	3	2	1116	120
307_SA_4	4	1	47480	120
233_SA_3	3	1	54691	40
378_PR_5	5	2	55056	30
234_LC_3	3	3	2611	60
235_LC_3	3	3	420	120
379_LC_5	5	3	41882	60
50_LC_1	1	3	38013	80
158_PR_2	2	2	2242	85
236_VI_3	3	4	114	90
308_PR_4	4	2	37731	30
237_PR_3	3	2	56895	70
159_SA_2	2	1	2814	55
51_SA_1	1	1	2660	90
160_PR_2	2	2	41086	60
309_PR_4	4	2	44866	60
310_PR_4	4	2	56307	120
161_LC_2	2	3	63737	180
238_SA_3	3	1	7413	60
162_SA_2	2	1	4857	1
239_SA_3	3	1	54288	180
52_PR_1	1	2	3396	30
240_PR_3	3	2	4729	60
53_NU_1	1	5	43396	90
311_PR_4	4	2	75561	60
241_SA_3	3	1	51988	20
55_LC_1	1	3	1307	60
54_LC_1	1	3	961	60
312_PR_4	4	2	202418	50
56_LC_1	1	3	78	150
313_PR_4	4	2	1787	50
163_PR_2	2	2	1365	120
164_NU_2	2	5	2319	90
314_SA_4	4	1	2127	20
380_LC_5	5	3	3343	234
59_SA_1	1	1	5995	60
57_SA_1	1	1	5786	60
58_SA_1	1	1	5020	60
165_SA_2	2	1	60117	120
60_LC_1	1	3	5974	90
167_SA_2	2	1	35922	60
64_SA_1	1	1	65693	10
62_SA_1	1	1	51244	150
61_SA_1	1	1	33577	30
166_SA_2	2	1	43106	40
65_SA_1	1	1	58302	30
63_SA_1	1	1	50605	75
381_SA_5	5	1	68960	60
242_LC_3	3	3	47758	40
315_SA_4	4	1	2087	180
316_NU_4	4	5	12626	60
66_PR_1	1	2	353	75
168_SA_2	2	1	1019	60
67_SA_1	1	1	182	60
317_LC_4	4	3	38377	45
243_SA_3	3	1	1329	120
318_SA_4	4	1	883	240
68_SA_1	1	1	191	120
69_VI_1	1	4	58441	60
382_PR_5	5	2	2334	30
319_PR_4	4	2	2003	90
71_PR_1	1	2	21458	520
70_SA_1	1	1	13631	180
170_SA_2	2	1	19710	120
244_SA_3	3	1	21826	80
169_LC_2	2	3	16758	135
171_PR_2	2	2	9378	65
172_NU_2	2	5	66108	60
321_SA_4	4	1	36349	240
383_SA_5	5	1	53834	240
73_PR_1	1	2	41197	120
72_SA_1	1	1	51098	195
320_SA_4	4	1	47300	120
322_SA_4	4	1	56901	90
245_SA_3	3	1	250	160
384_SA_5	5	1	346	240
323_SA_4	4	1	333	120
246_LC_3	3	3	5770	100
247_SA_3	3	1	46566	90
74_SA_1	1	1	280	60
75_SA_1	1	1	47929	75
174_SA_2	2	1	44318	360
173_SA_2	2	1	53502	55
175_SA_2	2	1	52194	90
385_SA_5	5	1	57490	60
248_SA_3	3	1	1627	60
176_SA_2	2	1	1231	90
177_PR_2	2	2	145	50
249_SA_3	3	1	44827	75
76_SA_1	1	1	210	100
250_SA_3	3	1	44999	60
77_SA_1	1	1	56284	120
178_NU_2	2	5	235	20
324_SA_4	4	1	62217	130
325_PR_4	4	2	3553	180
386_SA_5	5	1	39709	90
179_PR_2	2	2	38452	100
251_PR_3	3	2	4139	60
180_LC_2	2	3	44717	60
326_SA_4	4	1	1226	1
78_SA_1	1	1	957	60
79_SA_1	1	1	1110	100
181_LC_2	2	3	937	120
252_SA_3	3	1	1120	55
387_SA_5	5	1	43745	90
80_SA_1	1	1	55617	90
81_SA_1	1	1	13015	60
388_SA_5	5	1	2041	60
389_SA_5	5	1	56106	90
253_SA_3	3	1	48361	60
82_VI_1	1	4	12137	30
390_LC_5	5	3	4674	180
255_PR_3	3	2	58126	150
254_PR_3	3	2	48961	60
256_PR_3	3	2	998	90
257_SA_3	3	1	1974	5
258_SA_3	3	1	2092	120
83_SA_1	1	1	1955	240
327_SA_4	4	1	19174	120
84_LC_1	1	3	35867	15
85_PR_1	1	2	109	70
86_PR_1	1	2	59793	90
259_SA_3	3	1	157	110
260_SA_3	3	1	203	120
261_SA_3	3	1	5993	90
87_SA_1	1	1	1278	60
262_SA_3	3	1	2131	120
88_LC_1	1	3	60119	120
328_LC_4	4	3	44571	120
329_LC_4	4	3	49591	90
182_LC_2	2	3	72377	60
183_NU_2	2	5	413	20
263_SA_3	3	1	29674	60
184_SA_2	2	1	48959	15
185_SA_2	2	1	56534	35
331_SA_4	4	1	56694	160
330_SA_4	4	1	45896	120
264_SA_3	3	1	57232	65
186_PR_2	2	2	107	120
187_SA_2	2	1	44748	210
89_PR_1	1	2	44854	70
90_SA_1	1	1	75	90
391_LC_5	5	3	62565	75
393_PR_5	5	2	43834	150
91_PR_1	1	2	61676	120
392_PR_5	5	2	58117	35
188_VI_2	2	4	97	100
332_PR_4	4	2	1875	120
265_PR_3	3	2	56126	100
92_SA_1	1	1	62810	60
333_VI_4	4	4	51179	90
394_PR_5	5	2	55509	75
93_SA_1	1	1	2282	90
94_NU_1	1	5	51181	160
95_SA_1	1	1	459	140
334_SA_4	4	1	570	30
96_VI_1	1	4	57015	50
98_PR_1	1	2	49135	10
97_PR_1	1	2	59468	20
335_SA_4	4	1	11609	30
266_SA_3	3	1	4863	80
99_SA_1	1	1	46	75
267_NU_3	3	5	5253	50
336_VI_4	4	4	545	240
337_PR_4	4	2	2755	1
395_SA_5	5	1	135	90
338_SA_4	4	1	105	60
396_SA_5	5	1	32762	60
397_SA_5	5	1	59984	10
268_SA_3	3	1	1091	90
398_NU_5	5	5	6340	150
340_SA_4	4	1	7819	60
339_SA_4	4	1	2854	140
189_PR_2	2	2	6400	80
399_SA_5	5	1	46283	60
190_SA_2	2	1	35112	30
100_PR_1	1	2	5883	60
269_SA_3	3	1	263490	40
400_PR_5	5	2	56243	45
270_PR_3	3	2	17655	75
