#cliente	day	place	penalty	service
321_SA_4	4	1	1288	240
383_SA_5	5	1	1288	240
73_PR_1	1	2	1288	120
72_SA_1	1	1	1288	195
320_SA_4	4	1	1288	120
322_SA_4	4	1	1288	90
245_SA_3	3	1	1290	160
384_SA_5	5	1	1290	240
323_SA_4	4	1	1290	120
246_LC_3	3	3	1307	100
247_SA_3	3	1	1323	90
74_SA_1	1	1	1327	60
75_SA_1	1	1	1330	75
174_SA_2	2	1	1330	360
173_SA_2	2	1	1330	55
175_SA_2	2	1	1330	90
385_SA_5	5	1	1330	60
248_SA_3	3	1	1338	60
176_SA_2	2	1	1341	90
177_PR_2	2	2	1346	50
249_SA_3	3	1	1350	75
76_SA_1	1	1	1351	100
250_SA_3	3	1	1366	60
77_SA_1	1	1	1366	120
178_NU_2	2	5	1367	20
324_SA_4	4	1	1381	130
325_PR_4	4	2	1392	180
386_SA_5	5	1	1399	90
179_PR_2	2	2	1400	100
251_PR_3	3	2	1402	60
180_LC_2	2	3	1403	60
326_SA_4	4	1	1411	1
78_SA_1	1	1	1411	60
79_SA_1	1	1	1411	100
181_LC_2	2	3	1411	120
252_SA_3	3	1	1411	55
387_SA_5	5	1	1411	90
80_SA_1	1	1	1420	90
81_SA_1	1	1	1427	60
388_SA_5	5	1	1429	60
389_SA_5	5	1	1448	90
253_SA_3	3	1	1448	60
82_VI_1	1	4	1455	30
390_LC_5	5	3	1466	180
255_PR_3	3	2	1486	150
254_PR_3	3	2	1486	60
256_PR_3	3	2	1493	90
257_SA_3	3	1	1499	5
258_SA_3	3	1	1509	120
83_SA_1	1	1	1509	240
327_SA_4	4	1	1516	120
84_LC_1	1	3	1521	15
85_PR_1	1	2	1524	70
86_PR_1	1	2	1532	90
259_SA_3	3	1	1554	110
260_SA_3	3	1	1565	120
261_SA_3	3	1	1581	90
87_SA_1	1	1	1582	60
262_SA_3	3	1	1582	120
88_LC_1	1	3	1583	120
328_LC_4	4	3	1587	120
329_LC_4	4	3	1587	90
182_LC_2	2	3	1598	60
183_NU_2	2	5	1598	20
263_SA_3	3	1	1603	60
184_SA_2	2	1	1603	15
185_SA_2	2	1	1615	35
331_SA_4	4	1	1615	160
330_SA_4	4	1	1615	120
264_SA_3	3	1	1621	65
186_PR_2	2	2	1638	120
187_SA_2	2	1	1662	210
89_PR_1	1	2	1664	70
90_SA_1	1	1	1695	90
391_LC_5	5	3	1701	75
393_PR_5	5	2	1714	150
91_PR_1	1	2	1714	120
392_PR_5	5	2	1714	35
188_VI_2	2	4	1715	100
332_PR_4	4	2	1722	120
265_PR_3	3	2	1730	100
92_SA_1	1	1	1751	60
333_VI_4	4	4	1754	90
394_PR_5	5	2	1758	75
93_SA_1	1	1	1760	90
94_NU_1	1	5	1814	160
95_SA_1	1	1	1827	140
334_SA_4	4	1	1837	30
96_VI_1	1	4	1859	50
98_PR_1	1	2	1872	10
97_PR_1	1	2	1872	20
335_SA_4	4	1	1877	30
266_SA_3	3	1	1904	80
99_SA_1	1	1	1961	75
267_NU_3	3	5	1964	50
336_VI_4	4	4	1987	240
337_PR_4	4	2	2082	1
395_SA_5	5	1	2088	90
338_SA_4	4	1	2088	60
396_SA_5	5	1	2211	60
397_SA_5	5	1	2211	10
268_SA_3	3	1	2216	90
398_NU_5	5	5	2248	150
340_SA_4	4	1	2248	60
339_SA_4	4	1	2248	140
189_PR_2	2	2	2248	80
399_SA_5	5	1	2290	60
190_SA_2	2	1	2290	30
100_PR_1	1	2	2321	60
269_SA_3	3	1	2328	40
400_PR_5	5	2	2386	45
270_PR_3	3	2	3867	75
