#cliente	day	place	penalty	service
96_VI_1	1	4	1707	50
98_PR_1	1	2	1718	10
97_PR_1	1	2	1718	20
335_SA_4	4	1	1778	30
266_SA_3	3	1	1800	80
99_SA_1	1	1	1807	75
267_NU_3	3	5	1812	50
336_VI_4	4	4	1833	240
337_PR_4	4	2	1846	1
395_SA_5	5	1	1924	90
338_SA_4	4	1	1924	60
396_SA_5	5	1	1926	60
397_SA_5	5	1	1926	10
268_SA_3	3	1	1992	90
398_NU_5	5	5	2015	150
340_SA_4	4	1	2015	60
339_SA_4	4	1	2015	140
189_PR_2	2	2	2015	80
399_SA_5	5	1	2035	60
190_SA_2	2	1	2035	30
100_PR_1	1	2	2084	60
269_SA_3	3	1	2216	40
400_PR_5	5	2	2223	45
270_PR_3	3	2	2364	75
