#cliente	day	place	penalty	service
291_SA_4	4	1	25486	150
292_PR_4	4	2	25507	50
293_PR_4	4	2	25507	165
294_SA_4	4	1	25554	90
142_LC_2	2	4	25556	50
218_SA_3	3	1	25689	120
219_SA_3	3	1	25689	90
143_SA_2	2	1	25689	180
144_SA_2	2	1	25874	90
145_LC_2	2	4	25927	60
146_SA_2	2	1	25927	165
147_LC_2	2	4	25927	30
220_PR_3	3	2	25927	60
30_PR_1	1	2	26052	60
295_LC_4	4	4	26119	60
366_SA_5	5	1	26168	20
32_SA_1	1	1	26193	90
31_SA_1	1	1	26193	90
367_PR_5	5	2	26285	15
33_LC_1	1	4	26353	150
221_PR_3	3	2	26430	35
296_SA_4	4	1	26461	90
222_PR_3	3	2	26480	60
223_PR_3	3	2	26499	40
224_PR_3	3	2	26518	50
34_LC_1	1	4	26519	80
148_SA_2	2	1	26641	90
368_PR_5	5	2	26644	5
369_SA_5	5	1	26662	120
370_SA_5	5	1	26662	140
225_SA_3	3	1	26722	80
35_SA_1	1	1	26722	105
297_SA_4	4	1	26915	100
36_LC_1	1	4	27013	60
298_PR_4	4	2	27026	120
150_SA_2	2	1	27091	120
149_SA_2	2	1	27091	235
151_SA_2	2	1	27164	120
38_PR_1	1	2	27165	80
371_PR_5	5	2	27165	30
37_PR_1	1	2	27165	60
39_LC_1	1	4	27179	90
226_PR_3	3	2	27325	65
372_LC_5	5	4	27331	60
227_LC_3	3	4	27445	120
40_SA_1	1	1	27457	60
228_SA_3	3	1	27478	100
152_LC_2	2	4	27522	1
41_LC_1	1	4	27628	120
42_PR_1	1	2	27628	60
299_LC_4	4	4	27756	60
43_SA_1	1	1	27776	207
300_SA_4	4	1	27858	105
301_SA_4	4	1	27893	75
44_PR_1	1	2	27910	25
153_PR_2	2	2	28029	230
302_SA_4	4	1	28030	90
373_SA_5	5	1	28034	60
154_PR_2	2	2	28062	170
374_PR_5	5	2	28062	105
155_SA_2	2	1	28094	240
375_PR_5	5	2	28100	170
229_SA_3	3	1	28109	60
156_PR_2	2	2	28137	80
45_VI_1	1	4	28151	75
46_SA_1	1	1	28168	90
47_SA_1	1	1	28168	90
230_PR_3	3	2	28237	30
303_LC_4	4	4	28279	60
376_PR_5	5	2	28365	75
304_VI_4	4	4	28461	120
231_SA_3	3	1	28461	80
49_SA_1	1	1	28461	60
306_SA_4	4	1	28461	270
305_PR_4	4	2	28461	25
377_PR_5	5	2	28461	30
157_SA_2	2	1	28461	150
48_SA_1	1	1	28461	60
232_PR_3	3	2	28461	120
307_SA_4	4	1	28465	120
233_SA_3	3	1	28502	40
378_PR_5	5	2	28545	30
234_LC_3	3	4	28583	60
235_LC_3	3	4	28585	120
379_LC_5	5	4	28661	60
50_LC_1	1	4	28744	80
158_PR_2	2	2	28795	85
236_VI_3	3	4	28830	90
308_PR_4	4	2	28896	30
237_PR_3	3	2	28896	70
159_SA_2	2	1	28913	55
51_SA_1	1	1	28913	90
160_PR_2	2	2	28959	60
309_PR_4	4	2	29082	60
310_PR_4	4	2	29082	120
161_LC_2	2	4	29086	180
238_SA_3	3	1	29174	60
162_SA_2	2	1	29176	1
239_SA_3	3	1	29255	180
52_PR_1	1	2	29309	30
240_PR_3	3	2	29309	60
53_NU_1	1	5	29347	90
311_PR_4	4	2	29402	60
241_SA_3	3	1	29511	20
55_LC_1	1	4	29554	60
54_LC_1	1	4	29554	60
312_PR_4	4	2	29606	50
56_LC_1	1	4	29738	150
313_PR_4	4	2	29757	50
163_PR_2	2	2	29757	120
164_NU_2	2	5	29761	90
314_SA_4	4	1	29787	20
380_LC_5	5	4	29880	234
59_SA_1	1	1	29947	60
57_SA_1	1	1	29947	60
58_SA_1	1	1	29947	60
165_SA_2	2	1	29958	120
60_LC_1	1	4	30014	90
167_SA_2	2	1	30017	60
64_SA_1	1	1	30017	10
62_SA_1	1	1	30017	150
61_SA_1	1	1	30017	30
166_SA_2	2	1	30017	40
65_SA_1	1	1	30017	30
63_SA_1	1	1	30017	75
381_SA_5	5	1	30017	60
242_LC_3	3	4	30213	40
315_SA_4	4	1	30309	180
316_NU_4	4	5	30326	60
66_PR_1	1	2	30338	75
168_SA_2	2	1	30339	60
67_SA_1	1	1	30388	60
317_LC_4	4	4	30391	45
243_SA_3	3	1	30422	120
318_SA_4	4	1	30422	240
68_SA_1	1	1	30431	120
69_VI_1	1	4	30489	60
382_PR_5	5	2	30491	30
319_PR_4	4	2	30539	90
71_PR_1	1	2	30637	520
70_SA_1	1	1	30637	180
170_SA_2	2	1	30637	120
244_SA_3	3	1	30637	80
169_LC_2	2	4	30637	135
171_PR_2	2	2	30705	65
172_NU_2	2	5	30777	60
321_SA_4	4	1	30925	240
383_SA_5	5	1	30925	240
73_PR_1	1	2	30925	120
72_SA_1	1	1	30925	195
320_SA_4	4	1	30925	120
322_SA_4	4	1	30925	90
245_SA_3	3	1	31000	160
384_SA_5	5	1	31000	240
323_SA_4	4	1	31000	120
246_LC_3	3	4	31038	100
247_SA_3	3	1	31127	90
74_SA_1	1	1	31272	60
75_SA_1	1	1	31484	75
174_SA_2	2	1	31484	360
173_SA_2	2	1	31484	55
175_SA_2	2	1	31484	90
385_SA_5	5	1	31484	60
248_SA_3	3	1	31553	60
176_SA_2	2	1	31590	90
177_PR_2	2	2	31712	50
249_SA_3	3	1	31718	75
76_SA_1	1	1	31908	100
250_SA_3	3	1	31944	60
77_SA_1	1	1	31944	120
178_NU_2	2	5	31949	20
324_SA_4	4	1	32011	130
325_PR_4	4	2	32021	180
386_SA_5	5	1	32090	90
179_PR_2	2	2	32102	100
251_PR_3	3	2	32252	60
180_LC_2	2	4	32296	60
326_SA_4	4	1	32344	1
78_SA_1	1	1	32344	60
79_SA_1	1	1	32344	100
181_LC_2	2	4	32344	120
252_SA_3	3	1	32344	55
387_SA_5	5	1	32351	90
80_SA_1	1	1	32398	90
81_SA_1	1	1	32415	60
388_SA_5	5	1	32439	60
389_SA_5	5	1	32464	90
253_SA_3	3	1	32464	60
82_VI_1	1	4	32508	30
390_LC_5	5	4	32580	180
255_PR_3	3	2	32580	150
254_PR_3	3	2	32580	60
256_PR_3	3	2	32590	90
257_SA_3	3	1	32684	5
258_SA_3	3	1	32885	120
83_SA_1	1	1	32885	240
327_SA_4	4	1	33082	120
84_LC_1	1	4	33100	15
85_PR_1	1	2	33306	70
86_PR_1	1	2	33348	90
259_SA_3	3	1	33557	110
260_SA_3	3	1	33611	120
261_SA_3	3	1	33672	90
87_SA_1	1	1	33680	60
262_SA_3	3	1	33680	120
88_LC_1	1	4	33830	120
328_LC_4	4	4	33901	120
329_LC_4	4	4	33901	90
182_LC_2	2	4	33903	60
183_NU_2	2	5	33983	20
263_SA_3	3	1	34054	60
184_SA_2	2	1	34054	15
185_SA_2	2	1	34159	35
331_SA_4	4	1	34159	160
330_SA_4	4	1	34159	120
264_SA_3	3	1	34165	65
186_PR_2	2	2	34662	120
187_SA_2	2	1	34902	210
89_PR_1	1	2	35165	70
90_SA_1	1	1	35184	90
391_LC_5	5	4	35247	75
393_PR_5	5	2	35303	150
91_PR_1	1	2	35303	120
392_PR_5	5	2	35303	35
188_VI_2	2	4	35395	100
332_PR_4	4	2	35483	120
265_PR_3	3	2	35837	100
92_SA_1	1	1	35916	60
333_VI_4	4	4	35941	90
394_PR_5	5	2	36124	75
93_SA_1	1	1	36328	90
94_NU_1	1	5	36686	160
95_SA_1	1	1	36775	140
334_SA_4	4	1	36963	30
96_VI_1	1	4	36965	50
98_PR_1	1	2	36983	10
97_PR_1	1	2	36983	20
335_SA_4	4	1	37242	30
266_SA_3	3	1	37507	80
99_SA_1	1	1	37832	75
267_NU_3	3	5	38027	50
336_VI_4	4	4	38190	240
337_PR_4	4	2	38434	1
395_SA_5	5	1	38899	90
338_SA_4	4	1	38899	60
396_SA_5	5	1	39205	60
397_SA_5	5	1	39205	10
268_SA_3	3	1	39474	90
398_NU_5	5	5	39609	150
340_SA_4	4	1	39609	60
339_SA_4	4	1	39609	140
189_PR_2	2	2	39609	80
399_SA_5	5	1	39767	60
190_SA_2	2	1	39767	30
100_PR_1	1	2	40598	60
269_SA_3	3	1	42130	40
400_PR_5	5	2	42790	45
270_PR_3	3	2	43834	75
