#cliente	day	place	penalty	service
287_PR_4	4	2	17994	90
212_SA_3	3	1	17994	40
138_VI_2	2	4	17994	90
363_VI_5	5	4	18169	10
214_VI_3	3	4	18169	25
215_PR_3	3	2	18431	45
23_SA_1	1	1	18544	90
24_PR_1	1	2	18664	100
289_LC_4	4	4	18711	110
25_PR_1	1	2	18880	90
141_NU_2	2	5	19036	150
26_NU_1	1	5	19036	420
27_LC_1	1	4	19926	180
216_SA_3	3	1	19951	80
28_SA_1	1	1	20250	30
29_SA_1	1	1	20799	60
364_PR_5	5	2	21138	1
217_SA_3	3	1	21211	150
365_SA_5	5	1	21211	120
290_SA_4	4	1	21211	60
291_SA_4	4	1	21342	150
292_PR_4	4	2	21381	50
293_PR_4	4	2	21381	165
294_SA_4	4	1	21491	90
142_LC_2	2	4	21502	50
218_SA_3	3	1	21725	120
219_SA_3	3	1	21725	90
143_SA_2	2	1	21725	180
144_SA_2	2	1	22022	90
145_LC_2	2	4	22195	60
146_SA_2	2	1	22195	165
147_LC_2	2	4	22195	30
220_PR_3	3	2	22195	60
30_PR_1	1	2	22277	60
295_LC_4	4	4	22568	60
366_SA_5	5	1	22713	20
32_SA_1	1	1	22771	90
31_SA_1	1	1	22771	90
367_PR_5	5	2	22882	15
33_LC_1	1	4	22962	150
221_PR_3	3	2	22999	35
296_SA_4	4	1	23030	90
222_PR_3	3	2	23076	60
223_PR_3	3	2	23096	40
224_PR_3	3	2	23230	50
34_LC_1	1	4	23230	80
148_SA_2	2	1	23314	90
368_PR_5	5	2	23566	5
369_SA_5	5	1	23689	120
370_SA_5	5	1	23689	140
225_SA_3	3	1	23707	80
35_SA_1	1	1	23707	105
297_SA_4	4	1	23971	100
36_LC_1	1	4	23973	60
298_PR_4	4	2	23995	120
150_SA_2	2	1	24060	120
149_SA_2	2	1	24060	235
151_SA_2	2	1	24329	120
38_PR_1	1	2	24507	80
371_PR_5	5	2	24507	30
37_PR_1	1	2	24507	60
39_LC_1	1	4	24508	90
226_PR_3	3	2	24711	65
372_LC_5	5	4	24747	60
227_LC_3	3	4	24964	120
40_SA_1	1	1	25021	60
228_SA_3	3	1	25264	100
152_LC_2	2	4	25277	1
41_LC_1	1	4	25305	120
42_PR_1	1	2	25305	60
299_LC_4	4	4	25315	60
43_SA_1	1	1	25609	207
300_SA_4	4	1	25730	105
301_SA_4	4	1	25907	75
44_PR_1	1	2	25933	25
153_PR_2	2	2	25976	230
302_SA_4	4	1	26008	90
373_SA_5	5	1	26214	60
154_PR_2	2	2	26322	170
374_PR_5	5	2	26322	105
155_SA_2	2	1	26569	240
375_PR_5	5	2	26620	170
229_SA_3	3	1	26770	60
156_PR_2	2	2	27001	80
45_VI_1	1	4	27024	75
46_SA_1	1	1	27223	90
47_SA_1	1	1	27223	90
230_PR_3	3	2	27493	30
303_LC_4	4	4	27609	60
376_PR_5	5	2	27844	75
304_VI_4	4	4	27845	120
231_SA_3	3	1	27845	80
49_SA_1	1	1	27845	60
306_SA_4	4	1	27845	270
305_PR_4	4	2	27845	25
377_PR_5	5	2	27845	30
157_SA_2	2	1	27845	150
48_SA_1	1	1	27845	60
232_PR_3	3	2	27845	120
307_SA_4	4	1	28275	120
233_SA_3	3	1	28322	40
378_PR_5	5	2	28348	30
234_LC_3	3	4	28427	60
235_LC_3	3	4	28757	120
379_LC_5	5	4	28854	60
50_LC_1	1	4	28875	80
158_PR_2	2	2	29066	85
236_VI_3	3	4	29172	90
308_PR_4	4	2	29180	30
237_PR_3	3	2	29180	70
159_SA_2	2	1	29423	55
51_SA_1	1	1	29423	90
160_PR_2	2	2	29451	60
309_PR_4	4	2	29638	60
310_PR_4	4	2	29638	120
161_LC_2	2	4	29673	180
238_SA_3	3	1	29930	60
162_SA_2	2	1	29941	1
239_SA_3	3	1	29956	180
52_PR_1	1	2	29985	30
240_PR_3	3	2	29985	60
53_NU_1	1	5	30068	90
311_PR_4	4	2	30114	60
241_SA_3	3	1	30136	20
55_LC_1	1	4	30230	60
54_LC_1	1	4	30230	60
312_PR_4	4	2	30280	50
56_LC_1	1	4	30604	150
313_PR_4	4	2	30630	50
163_PR_2	2	2	30630	120
164_NU_2	2	5	30777	90
314_SA_4	4	1	31230	20
380_LC_5	5	4	32178	234
59_SA_1	1	1	32198	60
57_SA_1	1	1	32198	60
58_SA_1	1	1	32198	60
165_SA_2	2	1	32201	120
60_LC_1	1	4	32239	90
167_SA_2	2	1	32296	60
64_SA_1	1	1	32296	10
62_SA_1	1	1	32296	150
61_SA_1	1	1	32296	30
166_SA_2	2	1	32296	40
65_SA_1	1	1	32296	30
63_SA_1	1	1	32296	75
381_SA_5	5	1	32296	60
242_LC_3	3	4	32482	40
315_SA_4	4	1	32576	180
316_NU_4	4	5	32965	60
66_PR_1	1	2	33188	75
168_SA_2	2	1	33333	60
67_SA_1	1	1	33380	60
317_LC_4	4	4	33468	45
243_SA_3	3	1	33472	120
318_SA_4	4	1	33472	240
68_SA_1	1	1	33606	120
69_VI_1	1	4	33707	60
382_PR_5	5	2	33844	30
319_PR_4	4	2	34022	90
71_PR_1	1	2	34158	520
70_SA_1	1	1	34158	180
170_SA_2	2	1	34158	120
244_SA_3	3	1	34158	80
169_LC_2	2	4	34158	135
171_PR_2	2	2	34284	65
172_NU_2	2	5	34350	60
321_SA_4	4	1	34576	240
383_SA_5	5	1	34576	240
73_PR_1	1	2	34576	120
72_SA_1	1	1	34576	195
320_SA_4	4	1	34576	120
322_SA_4	4	1	34576	90
245_SA_3	3	1	34626	160
384_SA_5	5	1	34626	240
323_SA_4	4	1	34626	120
246_LC_3	3	4	34635	100
247_SA_3	3	1	34807	90
74_SA_1	1	1	35093	60
75_SA_1	1	1	35112	75
174_SA_2	2	1	35112	360
173_SA_2	2	1	35112	55
175_SA_2	2	1	35112	90
385_SA_5	5	1	35112	60
248_SA_3	3	1	35131	60
176_SA_2	2	1	35300	90
177_PR_2	2	2	35867	50
249_SA_3	3	1	36104	75
76_SA_1	1	1	36255	100
250_SA_3	3	1	36328	60
77_SA_1	1	1	36328	120
178_NU_2	2	5	36585	20
324_SA_4	4	1	36808	130
325_PR_4	4	2	37016	180
386_SA_5	5	1	37151	90
179_PR_2	2	2	37235	100
251_PR_3	3	2	37554	60
180_LC_2	2	4	37713	60
326_SA_4	4	1	37827	1
78_SA_1	1	1	37827	60
79_SA_1	1	1	37827	100
181_LC_2	2	4	37827	120
252_SA_3	3	1	37827	55
387_SA_5	5	1	37885	90
80_SA_1	1	1	38576	90
81_SA_1	1	1	38847	60
388_SA_5	5	1	39387	60
389_SA_5	5	1	39390	90
253_SA_3	3	1	39390	60
82_VI_1	1	4	39413	30
390_LC_5	5	4	39607	180
255_PR_3	3	2	39976	150
254_PR_3	3	2	39976	60
256_PR_3	3	2	40313	90
257_SA_3	3	1	40447	5
258_SA_3	3	1	40603	120
83_SA_1	1	1	40603	240
327_SA_4	4	1	41136	120
84_LC_1	1	4	41430	15
85_PR_1	1	2	41534	70
86_PR_1	1	2	41568	90
259_SA_3	3	1	41804	110
260_SA_3	3	1	42083	120
261_SA_3	3	1	42376	90
87_SA_1	1	1	42582	60
262_SA_3	3	1	42582	120
88_LC_1	1	4	43294	120
328_LC_4	4	4	43341	120
329_LC_4	4	4	43341	90
182_LC_2	2	4	43661	60
183_NU_2	2	5	43673	20
263_SA_3	3	1	44325	60
184_SA_2	2	1	44325	15
185_SA_2	2	1	44750	35
331_SA_4	4	1	44750	160
330_SA_4	4	1	44750	120
264_SA_3	3	1	44830	65
186_PR_2	2	2	45510	120
187_SA_2	2	1	45805	210
89_PR_1	1	2	45967	70
90_SA_1	1	1	46017	90
391_LC_5	5	4	46150	75
393_PR_5	5	2	46176	150
91_PR_1	1	2	46176	120
392_PR_5	5	2	46176	35
188_VI_2	2	4	46244	100
332_PR_4	4	2	46252	120
265_PR_3	3	2	46514	100
92_SA_1	1	1	47241	60
333_VI_4	4	4	47637	90
394_PR_5	5	2	49261	75
93_SA_1	1	1	49616	90
94_NU_1	1	5	49843	160
95_SA_1	1	1	50349	140
334_SA_4	4	1	50394	30
96_VI_1	1	4	50403	50
98_PR_1	1	2	50676	10
97_PR_1	1	2	50676	20
335_SA_4	4	1	51027	30
266_SA_3	3	1	51190	80
99_SA_1	1	1	51747	75
267_NU_3	3	5	52390	50
336_VI_4	4	4	52458	240
337_PR_4	4	2	53126	1
395_SA_5	5	1	53223	90
338_SA_4	4	1	53223	60
396_SA_5	5	1	53536	60
397_SA_5	5	1	53536	10
268_SA_3	3	1	58458	90
398_NU_5	5	5	58853	150
340_SA_4	4	1	58853	60
339_SA_4	4	1	58853	140
189_PR_2	2	2	58853	80
399_SA_5	5	1	60545	60
190_SA_2	2	1	60545	30
100_PR_1	1	2	60740	60
269_SA_3	3	1	61685	40
400_PR_5	5	2	62952	45
270_PR_3	3	2	76790	75
