#cliente	day	place	penalty	service
295_LC_4	4	3	15288	60
366_SA_5	5	1	15290	20
32_SA_1	1	1	15420	90
31_SA_1	1	1	15420	90
367_PR_5	5	2	15445	15
33_LC_1	1	3	15469	150
221_PR_3	3	2	15547	35
296_SA_4	4	1	16091	90
222_PR_3	3	2	16180	60
223_PR_3	3	2	16315	40
224_PR_3	3	2	16623	50
34_LC_1	1	3	16854	80
148_SA_2	2	1	16937	90
368_PR_5	5	2	17205	5
369_SA_5	5	1	17384	120
370_SA_5	5	1	17384	140
225_SA_3	3	1	17486	80
35_SA_1	1	1	17486	105
297_SA_4	4	1	17584	100
36_LC_1	1	3	17636	60
298_PR_4	4	2	18096	120
150_SA_2	2	1	18111	120
149_SA_2	2	1	18111	235
151_SA_2	2	1	18623	120
38_PR_1	1	2	19170	80
371_PR_5	5	2	19170	30
37_PR_1	1	2	19170	60
39_LC_1	1	3	19201	90
226_PR_3	3	2	19214	65
372_LC_5	5	3	19418	60
227_LC_3	3	3	20165	120
40_SA_1	1	1	20176	60
228_SA_3	3	1	20340	100
152_LC_2	2	3	20374	1
41_LC_1	1	3	20423	120
42_PR_1	1	2	20423	60
299_LC_4	4	3	20675	60
43_SA_1	1	1	20751	207
300_SA_4	4	1	20806	105
301_SA_4	4	1	21047	75
44_PR_1	1	2	21062	25
153_PR_2	2	2	21394	230
302_SA_4	4	1	21518	90
373_SA_5	5	1	21616	60
154_PR_2	2	2	22038	170
374_PR_5	5	2	22038	105
155_SA_2	2	1	22241	240
375_PR_5	5	2	22972	170
229_SA_3	3	1	22983	60
156_PR_2	2	2	23083	80
45_VI_1	1	4	23195	75
46_SA_1	1	1	23220	90
47_SA_1	1	1	23220	90
230_PR_3	3	2	23232	30
303_LC_4	4	3	23270	60
376_PR_5	5	2	23349	75
304_VI_4	4	4	23380	120
231_SA_3	3	1	23380	80
49_SA_1	1	1	23380	60
306_SA_4	4	1	23380	270
305_PR_4	4	2	23380	25
377_PR_5	5	2	23380	30
157_SA_2	2	1	23380	150
48_SA_1	1	1	23380	60
232_PR_3	3	2	23380	120
307_SA_4	4	1	23439	120
233_SA_3	3	1	23469	40
378_PR_5	5	2	23507	30
234_LC_3	3	3	24033	60
235_LC_3	3	3	24124	120
379_LC_5	5	3	24600	60
50_LC_1	1	3	25309	80
158_PR_2	2	2	25684	85
236_VI_3	3	4	25771	90
308_PR_4	4	2	25843	30
237_PR_3	3	2	25843	70
159_SA_2	2	1	25929	55
51_SA_1	1	1	25929	90
160_PR_2	2	2	26048	60
309_PR_4	4	2	26186	60
310_PR_4	4	2	26186	120
161_LC_2	2	3	26259	180
238_SA_3	3	1	26475	60
162_SA_2	2	1	26564	1
239_SA_3	3	1	27008	180
52_PR_1	1	2	27011	30
240_PR_3	3	2	27011	60
53_NU_1	1	5	27404	90
311_PR_4	4	2	27626	60
241_SA_3	3	1	27745	20
55_LC_1	1	3	28203	60
54_LC_1	1	3	28203	60
312_PR_4	4	2	28253	50
56_LC_1	1	3	28299	150
313_PR_4	4	2	28480	50
163_PR_2	2	2	28480	120
164_NU_2	2	5	28517	90
314_SA_4	4	1	28540	20
380_LC_5	5	3	29219	234
59_SA_1	1	1	29267	60
57_SA_1	1	1	29267	60
58_SA_1	1	1	29267	60
165_SA_2	2	1	29855	120
60_LC_1	1	3	29912	90
167_SA_2	2	1	29977	60
64_SA_1	1	1	29977	10
62_SA_1	1	1	29977	150
61_SA_1	1	1	29977	30
166_SA_2	2	1	29977	40
65_SA_1	1	1	29977	30
63_SA_1	1	1	29977	75
381_SA_5	5	1	29977	60
242_LC_3	3	3	30221	40
315_SA_4	4	1	30361	180
316_NU_4	4	5	30436	60
66_PR_1	1	2	30712	75
168_SA_2	2	1	30833	60
67_SA_1	1	1	30836	60
317_LC_4	4	3	31059	45
243_SA_3	3	1	31101	120
318_SA_4	4	1	31101	240
68_SA_1	1	1	31367	120
69_VI_1	1	4	31426	60
382_PR_5	5	2	31529	30
319_PR_4	4	2	31713	90
71_PR_1	1	2	31715	520
70_SA_1	1	1	31715	180
170_SA_2	2	1	31715	120
244_SA_3	3	1	31715	80
169_LC_2	2	3	31715	135
171_PR_2	2	2	31982	65
172_NU_2	2	5	32245	60
321_SA_4	4	1	32337	240
383_SA_5	5	1	32337	240
73_PR_1	1	2	32337	120
72_SA_1	1	1	32337	195
320_SA_4	4	1	32337	120
322_SA_4	4	1	32337	90
245_SA_3	3	1	32703	160
384_SA_5	5	1	32703	240
323_SA_4	4	1	32703	120
246_LC_3	3	3	32873	100
247_SA_3	3	1	32932	90
74_SA_1	1	1	33067	60
75_SA_1	1	1	33153	75
174_SA_2	2	1	33153	360
173_SA_2	2	1	33153	55
175_SA_2	2	1	33153	90
385_SA_5	5	1	33153	60
248_SA_3	3	1	33158	60
176_SA_2	2	1	33370	90
177_PR_2	2	2	34154	50
249_SA_3	3	1	34333	75
76_SA_1	1	1	34641	100
250_SA_3	3	1	34657	60
77_SA_1	1	1	34657	120
178_NU_2	2	5	34687	20
324_SA_4	4	1	35641	130
325_PR_4	4	2	36185	180
386_SA_5	5	1	36386	90
179_PR_2	2	2	36501	100
251_PR_3	3	2	36675	60
180_LC_2	2	3	36802	60
326_SA_4	4	1	37846	1
78_SA_1	1	1	37846	60
79_SA_1	1	1	37846	100
181_LC_2	2	3	37846	120
252_SA_3	3	1	37846	55
387_SA_5	5	1	37969	90
80_SA_1	1	1	37999	90
81_SA_1	1	1	38064	60
388_SA_5	5	1	38420	60
389_SA_5	5	1	38447	90
253_SA_3	3	1	38447	60
82_VI_1	1	4	39127	30
390_LC_5	5	3	39278	180
255_PR_3	3	2	39881	150
254_PR_3	3	2	39881	60
256_PR_3	3	2	40127	90
257_SA_3	3	1	40581	5
258_SA_3	3	1	40814	120
83_SA_1	1	1	40814	240
327_SA_4	4	1	40951	120
84_LC_1	1	3	41365	15
85_PR_1	1	2	41567	70
86_PR_1	1	2	42017	90
259_SA_3	3	1	42168	110
260_SA_3	3	1	42399	120
261_SA_3	3	1	42632	90
87_SA_1	1	1	42792	60
262_SA_3	3	1	42792	120
88_LC_1	1	3	43003	120
328_LC_4	4	3	43200	120
329_LC_4	4	3	43200	90
182_LC_2	2	3	43302	60
183_NU_2	2	5	43353	20
263_SA_3	3	1	43798	60
184_SA_2	2	1	43798	15
185_SA_2	2	1	44003	35
331_SA_4	4	1	44003	160
330_SA_4	4	1	44003	120
264_SA_3	3	1	44011	65
186_PR_2	2	2	44124	120
187_SA_2	2	1	44549	210
89_PR_1	1	2	44552	70
90_SA_1	1	1	45160	90
391_LC_5	5	3	45260	75
393_PR_5	5	2	45260	150
91_PR_1	1	2	45260	120
392_PR_5	5	2	45260	35
188_VI_2	2	4	45947	100
332_PR_4	4	2	47080	120
265_PR_3	3	2	47558	100
92_SA_1	1	1	48630	60
333_VI_4	4	4	49070	90
394_PR_5	5	2	49533	75
93_SA_1	1	1	49966	90
94_NU_1	1	5	50239	160
95_SA_1	1	1	50986	140
334_SA_4	4	1	51644	30
96_VI_1	1	4	53045	50
98_PR_1	1	2	53063	10
97_PR_1	1	2	53063	20
335_SA_4	4	1	53215	30
266_SA_3	3	1	54655	80
99_SA_1	1	1	56772	75
267_NU_3	3	5	57828	50
336_VI_4	4	4	57866	240
337_PR_4	4	2	57970	1
395_SA_5	5	1	58059	90
338_SA_4	4	1	58059	60
396_SA_5	5	1	58705	60
397_SA_5	5	1	58705	10
268_SA_3	3	1	60552	90
398_NU_5	5	5	66053	150
340_SA_4	4	1	66053	60
339_SA_4	4	1	66053	140
189_PR_2	2	2	66053	80
399_SA_5	5	1	66059	60
190_SA_2	2	1	66059	30
100_PR_1	1	2	67716	60
269_SA_3	3	1	73443	40
400_PR_5	5	2	80727	45
270_PR_3	3	2	81367	75
