#cliente	day	place	penalty	service
37_PR_1	1	2	57989	60
39_LC_1	1	3	2737	90
226_PR_3	3	2	48115	65
372_LC_5	5	3	56780	60
227_LC_3	3	3	2917	120
40_SA_1	1	1	2979	60
228_SA_3	3	1	66501	100
152_LC_2	2	3	1677	1
41_LC_1	1	3	3385	120
42_PR_1	1	2	3069	60
299_LC_4	4	3	249	60
43_SA_1	1	1	4400	207
300_SA_4	4	1	43227	105
301_SA_4	4	1	365	75
44_PR_1	1	2	893	25
153_PR_2	2	2	63018	230
302_SA_4	4	1	48315	90
373_SA_5	5	1	1554	60
154_PR_2	2	2	38933	170
374_PR_5	5	2	53708	105
155_SA_2	2	1	48502	240
375_PR_5	5	2	43293	170
229_SA_3	3	1	546	60
156_PR_2	2	2	57901	80
45_VI_1	1	4	8909	75
46_SA_1	1	1	58	90
47_SA_1	1	1	83	90
230_PR_3	3	2	31115	30
303_LC_4	4	3	45498	60
376_PR_5	5	2	60560	75
304_VI_4	4	4	1669	120
231_SA_3	3	1	1437	80
49_SA_1	1	1	1979	60
306_SA_4	4	1	1660	270
305_PR_4	4	2	886	25
377_PR_5	5	2	1384	30
157_SA_2	2	1	1052	150
48_SA_1	1	1	1285	60
232_PR_3	3	2	1185	120
307_SA_4	4	1	60559	120
233_SA_3	3	1	48822	40
378_PR_5	5	2	55291	30
234_LC_3	3	3	1507	60
235_LC_3	3	3	443	120
379_LC_5	5	3	50290	60
50_LC_1	1	3	29958	80
158_PR_2	2	2	1800	85
236_VI_3	3	4	97	90
308_PR_4	4	2	61581	30
237_PR_3	3	2	62599	70
159_SA_2	2	1	2982	55
51_SA_1	1	1	2936	90
160_PR_2	2	2	71306	60
309_PR_4	4	2	43060	60
310_PR_4	4	2	43431	120
161_LC_2	2	3	50751	180
238_SA_3	3	1	5710	60
162_SA_2	2	1	7701	1
239_SA_3	3	1	42552	180
52_PR_1	1	2	2510	30
240_PR_3	3	2	4396	60
53_NU_1	1	5	37294	90
311_PR_4	4	2	68194	60
241_SA_3	3	1	41525	20
55_LC_1	1	3	1206	60
54_LC_1	1	3	1074	60
312_PR_4	4	2	151372	50
56_LC_1	1	3	88	150
313_PR_4	4	2	1773	50
163_PR_2	2	2	1506	120
164_NU_2	2	5	2145	90
314_SA_4	4	1	1955	20
380_LC_5	5	3	3376	234
59_SA_1	1	1	5679	60
57_SA_1	1	1	3643	60
58_SA_1	1	1	5449	60
165_SA_2	2	1	41874	120
60_LC_1	1	3	4618	90
167_SA_2	2	1	44715	60
64_SA_1	1	1	49656	10
62_SA_1	1	1	55371	150
61_SA_1	1	1	45165	30
166_SA_2	2	1	46510	40
65_SA_1	1	1	58588	30
63_SA_1	1	1	44384	75
381_SA_5	5	1	62278	60
242_LC_3	3	3	37740	40
315_SA_4	4	1	2630	180
316_NU_4	4	5	7837	60
66_PR_1	1	2	252	75
168_SA_2	2	1	993	60
67_SA_1	1	1	209	60
317_LC_4	4	3	59134	45
243_SA_3	3	1	1124	120
318_SA_4	4	1	1164	240
68_SA_1	1	1	215	120
69_VI_1	1	4	59793	60
382_PR_5	5	2	3353	30
319_PR_4	4	2	1529	90
71_PR_1	1	2	14136	520
70_SA_1	1	1	18421	180
170_SA_2	2	1	23498	120
244_SA_3	3	1	18505	80
169_LC_2	2	3	14826	135
171_PR_2	2	2	8277	65
172_NU_2	2	5	55553	60
321_SA_4	4	1	54285	240
383_SA_5	5	1	38904	240
73_PR_1	1	2	57353	120
72_SA_1	1	1	44708	195
320_SA_4	4	1	50766	120
322_SA_4	4	1	59443	90
245_SA_3	3	1	273	160
384_SA_5	5	1	337	240
323_SA_4	4	1	457	120
246_LC_3	3	3	4829	100
247_SA_3	3	1	38059	90
74_SA_1	1	1	274	60
75_SA_1	1	1	34919	75
174_SA_2	2	1	49917	360
173_SA_2	2	1	46243	55
175_SA_2	2	1	40419	90
385_SA_5	5	1	52285	60
248_SA_3	3	1	1130	60
176_SA_2	2	1	1056	90
177_PR_2	2	2	120	50
249_SA_3	3	1	55739	75
76_SA_1	1	1	232	100
250_SA_3	3	1	53313	60
77_SA_1	1	1	49128	120
178_NU_2	2	5	283	20
324_SA_4	4	1	50840	130
325_PR_4	4	2	4184	180
386_SA_5	5	1	52862	90
179_PR_2	2	2	35621	100
251_PR_3	3	2	4998	60
180_LC_2	2	3	40886	60
326_SA_4	4	1	593	1
78_SA_1	1	1	834	60
79_SA_1	1	1	710	100
181_LC_2	2	3	1253	120
252_SA_3	3	1	1038	55
387_SA_5	5	1	58313	90
80_SA_1	1	1	57101	90
81_SA_1	1	1	12667	60
388_SA_5	5	1	2522	60
389_SA_5	5	1	65376	90
253_SA_3	3	1	52017	60
82_VI_1	1	4	11606	30
390_LC_5	5	3	3550	180
255_PR_3	3	2	42466	150
254_PR_3	3	2	57537	60
256_PR_3	3	2	1170	90
257_SA_3	3	1	1244	5
258_SA_3	3	1	2179	120
83_SA_1	1	1	2973	240
327_SA_4	4	1	13586	120
84_LC_1	1	3	51738	15
85_PR_1	1	2	159	70
86_PR_1	1	2	48216	90
259_SA_3	3	1	156	110
260_SA_3	3	1	139	120
261_SA_3	3	1	5185	90
87_SA_1	1	1	2159	60
262_SA_3	3	1	1480	120
88_LC_1	1	3	38812	120
328_LC_4	4	3	51296	120
329_LC_4	4	3	62696	90
182_LC_2	2	3	45254	60
183_NU_2	2	5	525	20
263_SA_3	3	1	48573	60
184_SA_2	2	1	47668	15
185_SA_2	2	1	53015	35
331_SA_4	4	1	54784	160
330_SA_4	4	1	56574	120
264_SA_3	3	1	41822	65
186_PR_2	2	2	151	120
187_SA_2	2	1	33604	210
89_PR_1	1	2	56268	70
90_SA_1	1	1	85	90
391_LC_5	5	3	49770	75
393_PR_5	5	2	68274	150
91_PR_1	1	2	43387	120
392_PR_5	5	2	46835	35
188_VI_2	2	4	82	100
332_PR_4	4	2	1639	120
265_PR_3	3	2	34842	100
92_SA_1	1	1	46460	60
333_VI_4	4	4	31944	90
394_PR_5	5	2	42868	75
93_SA_1	1	1	1681	90
94_NU_1	1	5	58174	160
95_SA_1	1	1	330	140
334_SA_4	4	1	731	30
96_VI_1	1	4	59847	50
98_PR_1	1	2	54793	10
97_PR_1	1	2	64146	20
335_SA_4	4	1	13729	30
266_SA_3	3	1	4629	80
99_SA_1	1	1	81	75
267_NU_3	3	5	8727	50
336_VI_4	4	4	458	240
337_PR_4	4	2	3156	1
395_SA_5	5	1	176	90
338_SA_4	4	1	141	60
396_SA_5	5	1	48833	60
397_SA_5	5	1	41638	10
268_SA_3	3	1	1039	90
398_NU_5	5	5	8696	150
340_SA_4	4	1	5092	60
339_SA_4	4	1	5700	140
189_PR_2	2	2	9299	80
399_SA_5	5	1	55566	60
190_SA_2	2	1	42084	30
100_PR_1	1	2	5379	60
269_SA_3	3	1	295402	40
400_PR_5	5	2	52518	45
270_PR_3	3	2	13339	75
