#cliente	day	place	penalty	service
69_VI_1	1	4	74770	60
382_PR_5	5	2	1829	30
319_PR_4	4	2	1974	90
71_PR_1	1	2	18999	520
70_SA_1	1	1	22935	180
170_SA_2	2	1	21204	120
244_SA_3	3	1	18796	80
169_LC_2	2	3	7577	135
171_PR_2	2	2	10335	65
172_NU_2	2	5	54839	60
321_SA_4	4	1	57585	240
383_SA_5	5	1	55508	240
73_PR_1	1	2	51858	120
72_SA_1	1	1	40062	195
320_SA_4	4	1	77941	120
322_SA_4	4	1	80163	90
245_SA_3	3	1	403	160
384_SA_5	5	1	311	240
323_SA_4	4	1	421	120
246_LC_3	3	3	4540	100
247_SA_3	3	1	64463	90
74_SA_1	1	1	234	60
75_SA_1	1	1	27478	75
174_SA_2	2	1	61593	360
173_SA_2	2	1	58825	55
175_SA_2	2	1	59244	90
385_SA_5	5	1	53378	60
248_SA_3	3	1	1551	60
176_SA_2	2	1	673	90
177_PR_2	2	2	39	50
249_SA_3	3	1	24676	75
76_SA_1	1	1	160	100
250_SA_3	3	1	66645	60
77_SA_1	1	1	38417	120
178_NU_2	2	5	324	20
324_SA_4	4	1	44982	130
325_PR_4	4	2	6009	180
386_SA_5	5	1	46254	90
179_PR_2	2	2	48353	100
251_PR_3	3	2	4599	60
180_LC_2	2	3	50689	60
326_SA_4	4	1	691	1
78_SA_1	1	1	1168	60
79_SA_1	1	1	1201	100
181_LC_2	2	3	763	120
252_SA_3	3	1	628	55
387_SA_5	5	1	54161	90
80_SA_1	1	1	75720	90
81_SA_1	1	1	6991	60
388_SA_5	5	1	1987	60
389_SA_5	5	1	37664	90
253_SA_3	3	1	59821	60
82_VI_1	1	4	4774	30
390_LC_5	5	3	4981	180
255_PR_3	3	2	36877	150
254_PR_3	3	2	67805	60
256_PR_3	3	2	419	90
257_SA_3	3	1	1432	5
258_SA_3	3	1	2329	120
83_SA_1	1	1	2006	240
327_SA_4	4	1	16004	120
84_LC_1	1	3	40706	15
85_PR_1	1	2	156	70
86_PR_1	1	2	53703	90
259_SA_3	3	1	179	110
260_SA_3	3	1	215	120
261_SA_3	3	1	5442	90
87_SA_1	1	1	2207	60
262_SA_3	3	1	1841	120
88_LC_1	1	3	51765	120
328_LC_4	4	3	50466	120
329_LC_4	4	3	39155	90
182_LC_2	2	3	61699	60
183_NU_2	2	5	557	20
263_SA_3	3	1	48091	60
184_SA_2	2	1	30244	15
185_SA_2	2	1	31892	35
331_SA_4	4	1	54386	160
330_SA_4	4	1	46870	120
264_SA_3	3	1	48153	65
186_PR_2	2	2	187	120
187_SA_2	2	1	44981	210
89_PR_1	1	2	74302	70
90_SA_1	1	1	91	90
391_LC_5	5	3	57894	75
393_PR_5	5	2	21327	150
91_PR_1	1	2	55192	120
392_PR_5	5	2	38247	35
188_VI_2	2	4	108	100
332_PR_4	4	2	1041	120
265_PR_3	3	2	52656	100
92_SA_1	1	1	45532	60
333_VI_4	4	4	47215	90
394_PR_5	5	2	56084	75
93_SA_1	1	1	2468	90
94_NU_1	1	5	63547	160
95_SA_1	1	1	324	140
334_SA_4	4	1	529	30
96_VI_1	1	4	43872	50
98_PR_1	1	2	65229	10
97_PR_1	1	2	65961	20
335_SA_4	4	1	11720	30
266_SA_3	3	1	4469	80
99_SA_1	1	1	65	75
267_NU_3	3	5	8832	50
336_VI_4	4	4	404	240
337_PR_4	4	2	2614	1
395_SA_5	5	1	133	90
338_SA_4	4	1	184	60
396_SA_5	5	1	73450	60
397_SA_5	5	1	49147	10
268_SA_3	3	1	848	90
398_NU_5	5	5	7851	150
340_SA_4	4	1	6688	60
339_SA_4	4	1	4751	140
189_PR_2	2	2	3428	80
399_SA_5	5	1	32894	60
190_SA_2	2	1	69055	30
100_PR_1	1	2	4936	60
269_SA_3	3	1	270493	40
400_PR_5	5	2	26628	45
270_PR_3	3	2	14412	75
