_salida_2.txt	73	59	22	86	28
_salida_2.txt	1	57	2	85	11
_salida_2.txt	82	33	71	9	37
_salida_2.txt	37	77	56	40	90
_salida_2.txt	83	59	73	50	66
_salida_2.txt	45	63	20	16	14
_salida_2.txt	66	24	51	50	84
_salida_2.txt	79	38	36	28	58
_salida_2.txt	34	4	71	73	64
_salida_2.txt	18	34	86	88	69
_salida_2.txt	78	79	56	84	5
_salida_2.txt	76	52	45	9	67
_salida_2.txt	65	44	22	71	60
_salida_2.txt	66	32	71	8	38
_salida_2.txt	31	66	83	16	85
_salida_2.txt	89	43	62	76	26
_salida_2.txt	51	46	84	68	6
_salida_2.txt	21	38	88	44	51
_salida_2.txt	25	75	27	33	50
_salida_2.txt	1	13	56	75	58
_salida_2.txt	15	52	57	24	3
_salida_2.txt	16	10	18	68	7
_salida_2.txt	16	73	2	46	78
_salida_2.txt	84	31	90	12	34
_salida_2.txt	39	72	42	10	23
_salida_2.txt	61	27	60	48	10
_salida_2.txt	80	69	57	35	9
_salida_2.txt	15	8	24	70	53
_salida_2.txt	58	83	52	44	17
_salida_2.txt	76	8	60	31	37
_salida_2.txt	13	14	26	24	77
_salida_2.txt	23	3	59	64	78
_salida_2.txt	4	36	83	87	15
_salida_2.txt	81	7	36	87	30
_salida_2.txt	59	25	37	45	26
_salida_2.txt	59	80	56	90	41
_salida_2.txt	72	21	65	6	29
_salida_2.txt	52	33	40	60	20
_salida_2.txt	41	6	82	78	67
_salida_2.txt	48	3	58	20	77
_salida_2.txt	58	29	71	3	49
_salida_2.txt	55	54	91	92	93
_salida_2.txt	66	74	91	92	93
_salida_2.txt	45	46	1	71	17
_salida_2.txt	11	13	23	30	63
_salida_2.txt	28	40	32	46	34
_salida_2.txt	83	53	42	9	91
_salida_2.txt	19	9	8	69	44
_salida_2.txt	40	10	30	48	23
_salida_2.txt	8	50	22	20	37
_salida_2.txt	43	57	91	92	93
_salida_2.txt	67	47	76	48	1
_salida_2.txt	76	89	69	36	8
_salida_2.txt	61	14	66	68	76
_salida_2.txt	82	71	85	51	11
_salida_2.txt	8	16	3	18	67
_salida_2.txt	24	85	48	43	91
_salida_2.txt	88	16	17	40	27
_salida_2.txt	49	3	84	73	91
_salida_2.txt	43	49	91	92	93
_salida_2.txt	18	9	24	62	81
_salida_2.txt	86	62	38	41	39
_salida_2.txt	13	32	9	35	48
_salida_2.txt	68	75	35	76	4
_salida_2.txt	68	79	90	64	58
_salida_2.txt	12	19	27	39	45
_salida_2.txt	38	53	62	32	1
_salida_2.txt	15	13	1	83	11
_salida_2.txt	45	5	91	92	93
_salida_2.txt	88	61	91	92	93
_salida_2.txt	89	21	38	7	54
_salida_2.txt	81	80	41	27	6
_salida_2.txt	75	67	49	85	91
_salida_2.txt	26	72	40	33	91
_salida_2.txt	70	79	76	91	92
_salida_2.txt	26	83	77	2	23
_salida_2.txt	49	57	91	92	93
_salida_2.txt	86	81	80	47	32
_salida_2.txt	79	86	59	72	80
_salida_2.txt	39	30	85	61	91
_salida_2.txt	22	62	89	65	50
_salida_2.txt	13	75	33	14	11
_salida_2.txt	30	60	59	70	23
_salida_2.txt	69	84	19	37	82
_salida_2.txt	19	63	1	79	67
_salida_2.txt	90	17	68	16	86
_salida_2.txt	20	10	40	25	11
_salida_2.txt	64	46	10	66	91
_salida_2.txt	69	56	35	34	20
_salida_2.txt	50	4	52	73	71
_salida_2.txt	16	35	27	14	28
_salida_2.txt	36	3	12	30	35
_salida_2.txt	20	15	68	90	46
_salida_2.txt	6	39	51	40	10
_salida_2.txt	87	55	91	92	93
_salida_2.txt	15	31	91	92	93
_salida_2.txt	36	42	63	58	35
_salida_2.txt	17	16	62	59	37
_salida_2.txt	76	65	67	62	10
_salida_2.txt	38	82	58	39	30
_salida_2.txt	11	9	25	68	78
_salida_2.txt	32	51	12	41	78
_salida_2.txt	3	2	91	92	93
_salida_2.txt	48	66	1	37	6
_salida_2.txt	4	36	88	82	52
_salida_2.txt	14	71	81	24	2
_salida_2.txt	24	67	71	80	61
_salida_2.txt	24	50	90	11	30
_salida_2.txt	1	68	56	75	44
_salida_2.txt	20	51	91	92	93
_salida_2.txt	18	79	91	92	93
_salida_2.txt	2	25	59	11	73
_salida_2.txt	20	44	91	92	93
_salida_2.txt	78	63	79	17	84
_salida_2.txt	44	18	39	91	92
_salida_2.txt	1	71	48	44	33
_salida_2.txt	13	68	30	44	85
_salida_2.txt	56	39	19	75	9
_salida_2.txt	39	14	56	58	64
_salida_2.txt	1	75	66	57	12
_salida_2.txt	88	80	52	53	47
_salida_2.txt	26	53	91	92	93
_salida_2.txt	76	62	12	59	65
_salida_2.txt	67	8	72	79	33
_salida_2.txt	37	41	91	92	93
_salida_2.txt	52	61	91	92	93
_salida_2.txt	70	9	91	92	93
_salida_2.txt	48	85	46	73	19
_salida_2.txt	16	6	59	70	27
_salida_2.txt	29	60	91	92	93
_salida_2.txt	6	58	78	50	11
_salida_2.txt	71	83	56	63	85
_salida_2.txt	90	70	91	92	93
_salida_2.txt	59	23	65	72	51
_salida_2.txt	24	50	33	91	92
_salida_2.txt	22	50	59	78	79
_salida_2.txt	6	27	91	92	93
_salida_2.txt	6	53	91	92	93
_salida_2.txt	38	81	91	92	93
_salida_2.txt	65	13	32	85	70
_salida_2.txt	67	19	70	89	42
_salida_2.txt	43	87	91	92	93
_salida_2.txt	62	7	81	45	91
_salida_2.txt	8	60	71	41	30
_salida_2.txt	23	59	70	83	72
_salida_2.txt	81	69	91	92	93
_salida_2.txt	23	56	1	8	5
_salida_2.txt	3	12	91	92	93
_salida_2.txt	34	16	91	92	93
_salida_2.txt	41	86	91	92	93
_salida_2.txt	2	70	91	92	93
_salida_2.txt	29	71	91	92	93
_salida_2.txt	33	76	72	39	60
_salida_2.txt	74	68	91	92	93
_salida_2.txt	42	8	56	81	16
_salida_2.txt	42	61	91	92	93
_salida_2.txt	82	8	91	92	93
_salida_2.txt	75	46	91	92	93
_salida_2.txt	72	83	33	1	79
_salida_2.txt	30	18	10	77	8
_salida_2.txt	14	74	91	92	93
_salida_2.txt	24	67	71	47	8
_salida_2.txt	83	54	91	92	93
_salida_2.txt	44	70	91	92	93
_salida_2.txt	18	73	91	92	93
_salida_2.txt	45	36	8	53	22
_salida_2.txt	16	55	91	92	93
_salida_2.txt	29	27	91	92	93
_salida_2.txt	9	75	51	91	92
_salida_2.txt	35	50	91	92	93
_salida_2.txt	50	12	91	92	93
_salida_2.txt	72	79	91	92	93
_salida_2.txt	9	16	17	33	91
_salida_2.txt	13	20	91	92	93
_salida_2.txt	4	21	91	92	93
_salida_2.txt	34	20	91	92	93
_salida_2.txt	23	70	20	64	78
_salida_2.txt	8	39	26	29	47
_salida_2.txt	10	90	22	67	18
_salida_2.txt	70	34	91	92	93
_salida_2.txt	66	64	56	71	18
_salida_2.txt	46	50	91	92	93
_salida_2.txt	22	51	59	64	60
_salida_2.txt	79	31	91	92	93
_salida_2.txt	23	51	59	16	13
_salida_2.txt	14	20	91	92	93
_salida_2.txt	65	75	32	12	18
_salida_2.txt	3	35	91	92	93
_salida_2.txt	7	54	58	71	72
_salida_2.txt	65	28	91	92	93
_salida_2.txt	83	53	91	92	93
_salida_2.txt	51	44	47	21	52
_salida_2.txt	59	34	67	77	41
_salida_2.txt	21	80	91	92	93
_salida_2.txt	57	18	77	45	47
_salida_2.txt	86	64	79	70	91
_salida_2.txt	16	3	91	92	93
_salida_2.txt	20	46	91	92	93
_salida_2.txt	70	46	91	92	93
_salida_2.txt	35	12	44	84	60
_salida_2.txt	78	39	46	73	59
_salida_2.txt	11	3	19	66	60
_salida_2.txt	41	83	91	92	93
_salida_2.txt	47	4	80	35	50
_salida_2.txt	68	3	91	92	93
_salida_2.txt	19	3	91	92	93
_salida_2.txt	19	25	51	20	44
_salida_2.txt	70	14	78	27	38
_salida_2.txt	62	17	91	92	93
_salida_2.txt	80	36	54	78	91
_salida_2.txt	48	33	16	67	90
_salida_2.txt	31	89	91	92	93
_salida_2.txt	42	38	88	91	92
_salida_2.txt	47	15	56	39	38
_salida_2.txt	87	62	91	92	93
_salida_2.txt	1	31	77	60	62
_salida_2.txt	48	76	75	33	85
_salida_2.txt	57	34	14	84	11
_salida_2.txt	75	50	20	51	24
_salida_2.txt	76	57	73	89	78
_salida_2.txt	3	70	91	92	93
_salida_2.txt	39	31	91	92	93
_salida_2.txt	3	57	91	92	93
_salida_2.txt	36	21	79	29	60
_salida_2.txt	30	43	91	92	93
_salida_2.txt	63	78	31	77	91
_salida_2.txt	1	89	91	92	93
_salida_2.txt	40	84	23	43	18
_salida_2.txt	46	49	91	92	93
_salida_2.txt	35	20	91	92	93
_salida_2.txt	24	2	67	1	29
_salida_2.txt	74	20	91	92	93
_salida_2.txt	35	17	91	92	93
_salida_2.txt	63	41	79	91	92
_salida_2.txt	89	64	91	92	93
_salida_2.txt	89	37	27	20	91
_salida_2.txt	17	13	32	67	2
_salida_2.txt	35	28	91	92	93
_salida_2.txt	68	47	58	86	27
_salida_2.txt	68	22	75	35	19
_salida_2.txt	81	61	91	92	93
_salida_2.txt	57	33	91	92	93
_salida_2.txt	33	3	91	92	93
_salida_2.txt	3	57	91	92	93
_salida_3.txt	57	9	62	80	77
_salida_3.txt	9	10	27	16	77
_salida_3.txt	21	34	53	59	70
_salida_3.txt	21	34	53	59	70
_salida_3.txt	78	53	8	79	10
_salida_3.txt	29	8	22	59	13
_salida_3.txt	67	69	33	50	47
_salida_3.txt	67	69	33	50	47
_salida_3.txt	67	20	66	50	4
_salida_3.txt	49	66	31	34	50
_salida_3.txt	21	6	63	68	43
_salida_3.txt	60	63	71	72	76
_salida_3.txt	42	2	32	16	46
_salida_3.txt	68	32	52	56	3
_salida_3.txt	71	41	15	6	16
_salida_3.txt	23	80	44	45	73
_salida_3.txt	23	33	34	4	64
_salida_3.txt	13	43	5	53	39
_salida_3.txt	6	39	21	47	31
_salida_3.txt	74	38	80	40	75
_salida_3.txt	40	31	47	58	49
_salida_3.txt	57	26	43	78	60
_salida_3.txt	75	21	30	33	25
_salida_3.txt	62	75	30	40	25
_salida_3.txt	22	18	41	25	24
_salida_3.txt	48	74	63	78	72
_salida_3.txt	51	17	39	28	57
_salida_3.txt	62	19	79	58	76
_salida_3.txt	46	19	22	24	45
_salida_3.txt	55	54	43	46	52
_salida_3.txt	7	61	68	71	20
_salida_3.txt	51	26	79	36	47
_salida_3.txt	2	4	30	18	67
_salida_3.txt	72	77	31	32	2
_salida_3.txt	64	2	67	14	69
_salida_3.txt	10	5	19	50	36
_salida_3.txt	60	48	36	66	4
_salida_3.txt	29	65	51	74	35
_salida_3.txt	55	17	8	19	26
_salida_3.txt	36	29	14	32	30
_salida_3.txt	74	7	66	15	13
_salida_3.txt	4	9	76	12	79
_salida_3.txt	7	17	28	33	46
_salida_3.txt	29	61	47	65	51
_salida_3.txt	61	42	58	6	41
_salida_3.txt	70	7	50	61	11
_salida_3.txt	56	75	24	1	8
_salida_3.txt	39	69	48	37	30
_salida_3.txt	22	24	61	42	77
_salida_3.txt	62	70	26	14	1
_salida_3.txt	29	7	63	79	13
_salida_3.txt	34	33	3	42	44
_salida_3.txt	25	64	26	45	46
_salida_3.txt	18	24	32	64	65
_salida_3.txt	7	42	40	61	41
_salida_3.txt	54	42	67	33	65
_salida_3.txt	54	73	27	1	77
_salida_3.txt	69	29	79	35	59
_salida_3.txt	68	35	62	6	16
_salida_3.txt	44	1	4	35	55
_salida_3.txt	54	74	9	76	50
_salida_3.txt	22	24	1	42	65
_salida_3.txt	75	36	81	82	83
_salida_3.txt	61	6	81	82	83
_salida_3.txt	71	29	78	59	17
_salida_3.txt	2	37	6	21	40
_salida_3.txt	51	25	61	47	75
_salida_3.txt	9	6	56	36	77
_salida_3.txt	13	73	51	81	82
_salida_3.txt	9	10	27	47	77
_salida_3.txt	36	64	55	43	35
_salida_3.txt	18	28	57	58	81
_salida_3.txt	44	24	31	42	65
_salida_3.txt	61	80	36	40	46
_salida_3.txt	51	70	78	22	73
_salida_3.txt	56	23	81	82	83
_salida_3.txt	70	17	43	5	62
_salida_3.txt	70	76	19	15	35
_salida_3.txt	34	37	46	30	36
_salida_3.txt	9	10	64	16	21
_salida_3.txt	30	1	81	82	83
_salida_3.txt	16	36	62	22	60
_salida_3.txt	64	2	81	82	83
_salida_3.txt	15	12	43	41	16
_salida_3.txt	22	63	62	38	41
_salida_3.txt	16	80	39	81	82
_salida_3.txt	67	55	18	54	10
_salida_3.txt	25	9	60	15	72
_salida_3.txt	66	80	81	82	83
_salida_3.txt	9	10	35	16	34
_salida_3.txt	70	39	1	32	52
_salida_3.txt	9	10	27	16	52
_salida_3.txt	37	52	3	46	73
_salida_3.txt	39	27	67	10	53
_salida_3.txt	22	75	21	77	2
_salida_3.txt	13	71	8	29	9
_salida_3.txt	41	60	27	16	77
_salida_3.txt	9	10	26	16	47
_salida_3.txt	9	10	5	16	77
_salida_3.txt	76	74	71	25	64
_salida_3.txt	25	2	32	34	44
_salida_3.txt	60	58	78	54	53
_salida_3.txt	41	62	28	8	38
_salida_3.txt	22	47	24	42	65
_salida_3.txt	9	60	27	6	77
_salida_3.txt	32	50	57	38	74
_salida_3.txt	9	58	27	36	77
_salida_3.txt	9	7	26	1	36
_salida_3.txt	39	48	54	26	9
_salida_3.txt	14	12	22	16	77
_salida_3.txt	50	80	81	82	83
_salida_3.txt	57	13	5	69	81
_salida_3.txt	12	71	67	19	15
_salida_3.txt	12	67	17	53	15
_salida_3.txt	70	26	81	82	83
_salida_3.txt	20	43	81	82	83
_salida_3.txt	14	10	27	16	77
_salida_3.txt	65	3	50	21	16
_salida_3.txt	41	10	27	64	77
_salida_3.txt	37	24	81	82	83
_salida_3.txt	48	53	81	82	83
_salida_3.txt	42	6	34	64	74
_salida_3.txt	4	23	11	81	82
_salida_3.txt	48	38	55	81	82
_salida_3.txt	1	37	44	32	81
_salida_3.txt	20	57	81	82	83
_salida_3.txt	62	9	59	41	14
_salida_3.txt	40	65	36	81	82
_salida_3.txt	1	44	52	46	4
_salida_3.txt	47	16	36	50	7
_salida_3.txt	77	16	81	82	83
_salida_3.txt	10	15	81	82	83
_salida_3.txt	45	6	1	31	25
_salida_3.txt	47	66	81	82	83
_salida_3.txt	10	68	81	82	83
_salida_3.txt	41	10	81	82	83
_salida_3.txt	47	2	81	82	83
_salida_3.txt	60	7	81	82	83
_salida_3.txt	79	22	72	74	5
_salida_3.txt	66	77	81	82	83
_salida_3.txt	65	66	81	82	83
_salida_3.txt	1	75	81	82	83
_salida_3.txt	39	29	81	82	83
_salida_3.txt	3	11	81	82	83
_salida_3.txt	56	50	81	82	83
_salida_3.txt	27	14	81	82	83
_salida_3.txt	61	40	81	82	83
_salida_3.txt	61	1	81	82	83
_salida_3.txt	63	69	81	82	83
_salida_4.txt	12	15	33	34	70
_salida_4.txt	28	38	33	8	4
_salida_4.txt	16	10	27	18	32
_salida_4.txt	16	10	27	18	32
_salida_4.txt	6	65	68	70	55
_salida_4.txt	39	35	26	20	46
_salida_4.txt	39	35	26	20	46
_salida_4.txt	5	29	62	22	16
_salida_4.txt	56	45	28	41	38
_salida_4.txt	15	29	38	40	57
_salida_4.txt	22	54	56	44	2
_salida_4.txt	63	59	42	8	67
_salida_4.txt	5	41	21	43	39
_salida_4.txt	4	65	50	18	31
_salida_4.txt	43	41	46	40	68
_salida_4.txt	67	43	23	49	47
_salida_4.txt	12	2	65	44	7
_salida_4.txt	5	41	21	42	49
_salida_4.txt	57	52	35	19	29
_salida_4.txt	50	46	49	64	47
_salida_4.txt	50	25	47	11	3
_salida_4.txt	56	6	45	68	27
_salida_4.txt	3	20	70	23	39
_salida_4.txt	7	52	4	5	38
_salida_4.txt	7	10	60	44	34
_salida_4.txt	68	15	64	17	13
_salida_4.txt	10	24	65	26	20
_salida_4.txt	26	4	59	25	40
_salida_4.txt	33	24	11	64	6
_salida_4.txt	43	39	31	53	63
_salida_4.txt	17	20	70	63	62
_salida_4.txt	18	22	28	52	24
_salida_4.txt	67	23	12	43	60
_salida_4.txt	54	65	31	30	22
_salida_4.txt	24	11	6	47	26
_salida_4.txt	24	11	32	27	45
_salida_4.txt	16	5	31	56	54
_salida_4.txt	43	21	59	24	28
_salida_4.txt	37	44	46	50	17
_salida_4.txt	19	6	46	50	34
_salida_4.txt	12	56	62	47	68
_salida_4.txt	62	43	54	24	56
_salida_4.txt	18	64	60	21	3
_salida_4.txt	16	7	49	30	62
_salida_4.txt	28	54	67	47	41
_salida_4.txt	46	5	37	30	53
_salida_4.txt	45	58	47	71	72
_salida_4.txt	69	14	71	72	73
_salida_4.txt	60	48	11	71	72
_salida_4.txt	9	32	71	72	73
_salida_4.txt	61	36	71	72	73
_salida_4.txt	69	51	6	71	72
_salida_4.txt	58	66	71	72	73
_salida_4.txt	26	46	25	3	24
_salida_4.txt	10	34	53	68	1
_salida_4.txt	2	12	35	15	27
_salida_4.txt	40	22	33	47	19
_salida_4.txt	40	70	31	24	41
_salida_4.txt	51	30	71	72	73
_salida_4.txt	33	42	66	20	71
_salida_4.txt	45	58	25	71	72
_salida_4.txt	7	70	71	72	73
_salida_4.txt	34	33	38	12	3
_salida_4.txt	6	5	21	1	42
_salida_4.txt	64	4	5	6	61
_salida_4.txt	16	49	37	15	41
_salida_4.txt	10	39	71	72	73
_salida_4.txt	3	25	19	33	63
_salida_4.txt	36	70	71	72	73
_salida_4.txt	8	1	71	72	73
_salida_4.txt	27	14	64	44	71
_salida_4.txt	69	70	71	72	73
_salida_4.txt	16	4	60	20	10
_salida_4.txt	49	4	11	10	53
_salida_4.txt	19	11	46	34	25
_salida_4.txt	46	38	17	66	71
_salida_4.txt	37	44	30	29	5
_salida_4.txt	56	39	1	46	23
_salida_4.txt	13	50	71	72	73
_salida_4.txt	29	42	20	64	17
_salida_4.txt	62	35	2	22	17
_salida_4.txt	64	16	5	57	26
_salida_4.txt	68	45	37	71	72
_salida_4.txt	17	23	71	72	73
_salida_4.txt	21	31	71	72	73
_salida_4.txt	15	48	71	72	73
_salida_4.txt	28	55	71	72	73
_salida_4.txt	30	13	71	72	73
_salida_4.txt	20	61	56	52	16
_salida_4.txt	20	54	52	44	18
_salida_4.txt	47	42	16	49	69
_salida_4.txt	3	2	71	72	73
_salida_4.txt	62	11	71	72	73
_salida_4.txt	1	29	12	24	27
_salida_4.txt	58	17	38	39	49
_salida_4.txt	29	25	71	72	73
_salida_4.txt	7	57	71	72	73
_salida_4.txt	70	4	15	42	55
_salida_4.txt	16	22	71	72	73
_salida_4.txt	47	58	71	72	73
_salida_4.txt	26	60	57	71	72
_salida_4.txt	49	53	41	22	17
_salida_4.txt	7	60	71	72	73
_salida_4.txt	13	64	7	65	35
_salida_4.txt	53	7	71	72	73
_salida_4.txt	52	70	71	72	73
_salida_4.txt	48	70	71	72	73
_salida_4.txt	65	52	24	44	60
_salida_4.txt	36	20	71	72	73
_salida_4.txt	36	4	30	71	72
_salida_4.txt	13	14	71	72	73
_salida_4.txt	35	17	71	72	73
_salida_4.txt	29	59	71	72	73
_salida_4.txt	25	59	71	72	73
_salida_4.txt	11	55	71	72	73
_salida_4.txt	10	22	2	3	29
_salida_4.txt	54	23	16	41	67
